Geneid,featureCounts on data 323: Counts_HISAT2 on data 31 and data 30: aligned reads (BAM),featureCounts on data 327: Counts_HISAT2 on data 35 and data 34: aligned reads (BAM),featureCounts on data 329: Counts_HISAT2 on data 37 and data 36: aligned reads (BAM),featureCounts on data 337: Counts_HISAT2 on data 45 and data 44: aligned reads (BAM),featureCounts on data 341: Counts_HISAT2 on data 49 and data 48: aligned reads (BAM),featureCounts on data 345: Counts_HISAT2 on data 53 and data 52: aligned reads (BAM),featureCounts on data 351: Counts_HISAT2 on data 59 and data 58: aligned reads (BAM),featureCounts on data 353: Counts_HISAT2 on data 61 and data 60: aligned reads (BAM),featureCounts on data 365: Counts_HISAT2 on data 73 and data 72: aligned reads (BAM)
94097,6281,8258,3625,4972,12884,4659,5083,2665,4774
941,22,19,12,19,60,18,18,10,22
9410,544,1044,579,718,1584,806,912,531,1152
94101,852,1813,843,1050,3069,1450,1633,1095,1921
94103,946,1683,908,919,1932,1003,1088,638,1295
94104,1966,2483,1455,1963,3964,2350,2005,1381,2563
94107,395,769,544,474,983,526,573,278,639
9411,2382,2783,1725,1968,4557,2012,2136,1486,2396
94115,0,0,0,2,0,0,0,0,0
9412,1054,1701,1049,1504,2766,1779,1649,1070,2195
94120,56,81,64,76,142,88,51,31,45
94121,701,1021,213,607,1572,683,554,278,572
94122,926,2455,1025,1214,3358,1160,1403,738,1267
9413,482,374,175,302,674,411,459,227,399
94134,4003,6976,3592,4969,12434,6064,6138,3723,7286
94137,4,0,8,4,4,6,0,4,8
9414,1811,2092,1276,1893,3066,2229,1994,1301,2047
9415,2035,2553,1566,1704,4620,1810,1977,934,1654
94150,0,0,0,0,0,0,0,0,0
94151,0,0,0,0,0,0,0,0,0
94158,5,4,0,5,3,0,3,9,1
9416,2290,3580,1985,2519,4980,2712,2568,1290,3649
94160,213,557,242,409,469,242,252,133,319
94161,10,25,15,3,23,4,10,8,33
94162,30,54,33,12,22,22,21,15,22
94163,10,10,11,7,2,9,12,1,6
9419,1952,2954,1474,2090,4201,1949,2018,1454,2243
942,27,359,57,183,470,150,156,85,125
9420,389,661,282,425,1048,518,511,307,580
9421,4,0,0,0,2,0,0,0,2
9422,2858,3019,2038,2011,4660,2558,2227,1867,2829
9423,224,121,125,132,310,136,77,58,109
94233,37,15,22,9,49,54,30,17,26
94234,129,94,59,82,72,63,72,32,47
94235,4,1,2,6,6,5,0,0,0
94236,146,235,108,74,387,166,199,185,201
94239,8150,10679,6511,7931,17076,9382,8933,5490,10124
9424,48,57,29,44,70,35,44,32,25
94240,228,165,98,178,343,294,216,108,211
94241,530,727,302,490,1334,531,561,364,543
9425,2383,4289,3143,3220,6797,3748,3164,1844,4355
9426,0,0,0,0,0,0,0,0,0
9427,11,12,12,7,29,4,8,7,6
94274,114,36,68,98,244,152,79,31,91
9429,2297,3575,1130,2302,7922,2632,3036,1957,2721
943,0,2,1,2,10,0,4,0,0
9435,652,982,702,663,1368,598,646,405,814
9436,1,0,0,0,0,0,0,1,0
9437,0,0,0,0,0,0,0,0,0
9439,2006,3432,1941,2240,5465,2654,2771,1879,3389
944,12,60,16,58,109,44,18,12,28
9440,586,1111,613,742,1679,890,810,542,1027
9441,169,187,125,133,282,157,139,138,138
9442,210,271,242,212,396,233,288,161,372
9443,379,871,491,646,1466,670,650,456,939
9444,30765,36372,11136,26863,76847,32242,30876,17862,30193
9445,8121,16986,7576,10128,27343,12715,13241,8198,14344
9446,907,1989,1134,1243,3139,1493,1421,833,1896
9447,12,18,5,11,26,33,12,2,25
9448,17805,12085,10154,16023,22634,17103,11721,5915,11170
945,0,43,14,26,47,26,17,8,11
9450,30,142,50,156,292,127,107,49,58
9451,774,1276,629,913,1912,1092,905,710,1402
9452,989,1499,650,1066,3700,1654,1574,1045,1813
9453,1085,2252,1163,1449,2871,1532,1438,865,1898
9454,174,198,184,194,439,220,209,120,176
9455,3567,4250,3234,2905,5910,2992,3124,1945,3316
9456,7245,19731,8232,12792,19735,8323,7725,5172,11691
9457,334,490,244,280,1201,457,342,158,316
9459,1981,3039,1288,2220,5387,2429,2455,1279,2479
946,0,0,0,0,6,0,4,0,1
9462,6677,10132,6879,6992,14092,7808,7682,5970,10344
9463,595,885,570,550,1124,840,821,490,1018
9464,0,0,0,2,0,0,0,0,0
9465,1524,2875,1397,1718,4520,1937,1726,1164,1933
9466,70,124,76,81,205,118,89,72,117
9467,763,753,761,654,1043,687,465,374,587
9468,1582,2025,1177,1415,2641,1643,1522,847,1714
9469,722,765,267,592,1176,629,537,305,559
947,364,281,288,350,787,270,257,242,222
9470,1803,3503,2192,2503,4857,2490,2488,1402,3425
9472,17379,24862,19752,19335,35460,24008,22269,14448,31114
9473,270,259,99,201,383,247,163,121,215
9474,1218,2896,1520,1936,3818,2330,2337,1257,2770
9475,14544,22820,14529,16514,28740,18874,18181,12054,23073
9476,43,35,17,43,26,33,17,13,16
9477,333,422,266,305,700,335,351,274,390
9478,4664,5151,5184,4590,7615,4857,4002,2791,5004
9479,4111,4533,4131,3379,5350,2776,3147,1772,2964
948,39,107,41,67,141,26,68,78,47
9480,397,753,534,542,959,634,489,430,902
9481,2034,3910,2876,2526,6260,3641,3218,2170,4367
9482,606,992,719,724,1409,743,872,468,1335
9486,1221,2068,1071,1215,3006,1495,1383,901,1752
9487,430,355,306,287,566,411,352,260,343
9488,293,319,238,254,594,257,301,177,317
9489,489,622,372,422,737,433,540,297,468
949,604,522,411,474,786,491,499,246,428
9491,1544,1828,1432,1494,2840,1660,1481,1088,1732
9493,74,86,78,56,127,69,63,37,82
9495,3179,9856,5304,5504,10410,5225,5429,3840,8521
9496,0,0,0,0,0,0,0,0,0
9497,5454,13389,6405,8255,16173,8285,7605,5048,9214
9498,7525,11625,7055,9047,17040,9181,7987,5627,10374
9499,261,304,138,195,591,308,304,167,281
95,1,2,1,1,2,1,9,2,1
950,7619,13885,5951,9460,25169,10790,11223,7134,16415
9500,3607,4551,3812,3596,5911,3927,4122,2495,4758
9501,22,0,4,2,0,4,0,0,5
9502,0,0,0,0,0,0,0,0,0
9506,0,0,0,0,8,0,0,0,0
9507,247,151,136,239,697,320,201,110,227
9508,406,977,577,451,830,472,538,386,1007
9509,117,61,48,59,121,93,48,48,59
951,39,63,72,82,114,51,57,42,38
9510,794,439,294,514,1094,577,408,272,525
9512,2053,4274,2335,2750,6269,3233,3659,2249,5291
9513,2486,4170,2335,2498,5244,2845,2851,1830,3849
9514,132,56,56,78,110,62,61,32,68
9515,10636,21256,13840,14148,27756,16906,16421,11254,22746
9516,535,519,218,530,1466,643,456,329,505
9517,3151,4727,2742,3599,8795,4508,3822,2505,5365
9518,6,0,0,0,10,2,2,0,0
9519,625,1551,898,851,2023,1077,1060,641,1520
952,281,273,51,197,391,237,296,60,160
9520,4987,7879,5089,6014,12854,7025,6673,4332,8772
9521,111,368,243,218,555,234,300,168,309
9522,4522,11407,5586,6372,15925,7870,9604,5745,13686
9524,646,939,542,554,1265,678,698,312,614
9525,1648,3204,1658,2099,4771,2419,2372,1447,3108
9526,192,345,139,203,524,194,296,139,338
9527,1929,2516,1700,1978,3762,1981,2053,1195,2202
9528,2588,5603,2203,3516,9103,4088,4762,2500,5976
9529,2473,4165,2218,2754,5635,2986,1593,1830,3928
953,3123,5081,2439,4108,8301,3464,3852,2325,4547
9530,3301,7713,4165,4755,10102,5358,5837,4058,7598
9531,556,738,166,553,671,464,305,203,321
9532,320,495,272,353,706,405,383,253,508
9533,246,385,247,226,676,340,328,200,489
9534,2508,3664,2276,2619,5907,2966,3215,1992,3249
9535,68,209,93,150,339,144,90,83,99
9536,92,139,50,82,173,82,39,70,102
9537,901,807,619,599,822,416,436,356,432
9538,1234,2325,1275,1672,3490,1563,1603,959,1912
954,80,50,21,42,71,69,34,20,30
9540,170,92,59,134,188,78,61,70,56
9541,989,1490,993,1243,2097,1300,954,596,1423
9542,464,342,247,278,476,289,274,220,267
9543,120,100,86,93,176,73,90,64,92
9545,1002,859,587,776,1208,579,439,444,555
9546,92,99,65,59,57,41,60,40,40
9547,3664,3370,1608,1817,5563,1925,2569,1267,2295
955,2152,2798,2158,2026,3992,1897,2228,1332,3396
9550,1257,2999,1702,1918,4558,2232,2137,1364,3226
9551,426,1007,904,702,1629,654,832,478,1289
9552,574,1588,914,928,1703,904,929,523,1539
9553,396,1053,639,794,1682,855,836,464,1099
9554,909,2157,1196,1370,3372,1428,1460,1093,1783
9555,2644,3511,2423,2470,5404,2961,2800,1735,3780
9556,1278,5081,3268,3399,6587,3473,3751,1974,4822
9557,1877,2409,1611,1932,4784,2277,2147,1342,2319
9559,1809,3147,1866,2417,5328,2774,2588,1685,2522
956,975,1602,949,969,2527,1187,1274,827,1420
9560,0,0,0,0,0,0,0,0,0
9562,446,605,343,465,1148,534,832,400,723
9563,981,704,531,672,1069,673,648,478,561
9564,1012,758,705,693,852,589,556,346,537
9567,1053,988,891,775,1740,930,783,461,978
9568,13252,17575,15572,13800,20534,12760,11873,9255,14193
95681,661,987,796,875,1722,1010,976,557,1305
9569,457,340,319,277,475,273,274,185,211
957,569,766,441,527,1477,632,626,392,670
9570,1966,2579,1694,1776,3475,1917,1787,955,1836
9572,581,326,603,488,710,558,587,324,451
9573,0,0,0,1,1,0,0,0,0
9575,5574,9275,5297,7124,14582,7028,7694,5170,8873
9576,79,322,201,161,273,244,220,97,187
9577,978,1411,968,984,1912,1165,1103,751,1245
9578,10379,8818,7879,8106,12392,8575,6758,4516,7251
958,49,82,41,74,185,55,49,37,68
9580,315,159,199,219,340,219,195,111,131
9581,16448,37641,23184,23821,53384,32526,34171,21059,52008
9582,0,0,0,0,2,0,0,0,0
9583,3308,6056,3848,4293,9289,4692,5116,3188,6810
9584,10543,17827,9673,12429,30083,15063,14513,8662,17747
9585,542,866,446,542,1409,859,664,313,659
9586,1157,914,460,1076,2108,1437,992,710,1170
9587,204,510,265,309,704,398,406,200,563
9588,3149,5151,1507,2730,8894,3333,3786,1976,3723
9589,1649,3031,1620,1846,4734,2306,2497,1527,2989
959,7,11,3,14,34,7,9,5,13
9590,16509,27796,17668,20456,37405,22385,19286,13592,27002
9592,555,294,218,261,483,180,185,91,153
9595,24,90,28,87,119,55,59,24,30
9597,20,52,5,42,66,16,41,34,36
960,238,267,100,302,421,409,440,210,554
9600,1594,1356,1194,1063,1941,887,1100,640,838
9601,767,1288,602,1057,2232,1042,957,681,1198
9603,618,687,312,312,1160,519,588,475,621
9604,2656,5605,2889,3946,8352,4137,4439,2511,5897
9605,528,508,463,435,682,317,325,258,258
9607,399,1000,673,419,1297,938,1250,601,2178
9609,448,420,325,310,607,265,353,212,363
961,7777,18271,8944,10099,23934,12373,14731,9565,19374
9610,106,130,108,86,131,92,105,40,98
9611,12920,14951,13885,13851,21700,14698,12261,7579,13400
9612,7039,4350,4115,4688,5920,3726,2705,1577,2089
9615,6181,15848,10046,9994,17625,10095,12550,8056,17155
9616,450,1002,630,733,1575,756,714,441,911
9617,358,502,400,504,871,513,423,337,574
9618,281,294,174,180,369,218,196,90,188
9619,2029,2427,1676,1733,4297,2200,1788,1230,2454
962,2,15,2,8,33,10,12,6,11
9620,66,46,50,71,130,32,32,17,35
9622,2,2,0,0,2,2,1,0,0
9623,0,0,0,0,0,0,0,0,0
9625,2716,1272,1285,1269,1671,1457,1119,660,1216
9626,2,12,9,4,9,17,30,5,14
9627,568,695,376,432,909,502,514,277,452
9628,2308,3363,2686,2298,3947,2254,2326,1699,2806
9629,11,16,3,8,13,5,11,14,20
963,176,430,225,242,1178,352,410,237,477
9630,361,539,108,339,743,322,351,239,400
9631,1251,2168,1358,1472,3601,1895,1905,1153,2202
9632,2430,2914,1931,2140,4426,2252,2158,1288,2640
9633,31,12,21,10,22,29,28,17,32
9635,10,10,20,5,25,22,16,13,16
9636,246,201,186,177,249,153,170,72,183
9637,2697,6046,3176,4011,10363,4556,5033,2630,6526
9638,6880,11109,7505,9347,19118,9219,9051,5082,11121
9639,2,0,5,8,14,3,8,1,2
9640,1852,1309,1167,1285,2028,1217,1009,740,1004
9641,83,70,58,66,57,50,42,32,42
9643,4576,12707,7592,7645,16617,8993,9754,5372,14637
9644,8306,4902,4617,5032,7427,5143,3741,2739,3837
9645,7538,8833,7169,7505,11068,6480,5769,3559,7544
96459,3615,5218,3017,3891,9711,4845,4719,3115,5772
9646,1610,2667,1453,1747,3678,2205,1923,1233,2415
9647,1170,1473,985,1047,1893,969,938,647,1081
9648,10606,14605,11048,12022,18887,13262,11225,7278,15816
9649,2862,2640,2432,2232,3990,2519,2182,1797,2274
965,86,117,67,124,252,108,93,45,94
9650,312,365,219,418,896,381,366,224,432
9651,6,24,41,11,8,10,9,10,4
9652,6256,10919,6949,8042,16242,9115,9296,5597,13186
9653,3520,5636,2406,3350,8114,3585,4281,2796,4736
9654,566,556,344,488,890,510,436,268,406
9655,2118,3580,1694,2357,4999,2526,2359,1623,3348
9656,2,2,0,0,2,4,0,2,4
9657,1036,1566,835,1370,2555,1299,1298,713,1820
9658,1274,1300,527,867,1904,803,666,461,884
9659,9348,13432,9275,9531,16395,9864,8501,5664,10791
96597,0,0,1,0,0,0,2,1,1
966,5420,10334,3809,6531,17617,7154,7600,5228,10637
96610,1041,1664,1372,1539,2875,1401,1401,914,1721
9662,585,698,443,745,1311,692,606,354,711
96626,2,0,1,5,0,0,0,0,2
9663,4012,5854,2809,3974,8368,3984,4280,2616,4510
9665,14,6,59,14,445,8,10,27,7
9666,7073,14852,7914,9044,20321,10381,10641,7079,15054
9667,3436,3308,2795,3145,5442,3148,2396,1572,2135
9668,1037,1267,786,987,1844,996,890,603,1173
9669,3222,3134,2203,3177,5282,3809,2552,1591,2692
967,1751,3141,1594,2199,5868,2369,2402,1337,3512
9670,1910,1688,1431,1296,2707,1450,1252,866,1548
9671,1462,1757,1244,1103,2354,1283,1316,869,1751
9672,4935,3418,3041,2852,4370,2779,2694,1672,2408
9673,1752,2211,1562,1663,3481,1659,1754,1202,2199
9674,123,109,64,96,330,114,86,44,72
9675,997,1289,858,973,2033,1038,1100,628,1418
96764,1607,2112,1285,1637,3347,1759,1747,1050,2150
9677,862,1180,907,864,1849,900,992,762,1209
9678,6285,11461,6407,7706,16172,8190,8986,5568,11046
9679,1515,1579,1200,1110,2361,1236,1141,785,1301
968,140,538,160,335,867,306,340,179,248
9681,1232,1264,1214,1145,1914,1280,1152,689,1283
9682,2097,2401,1839,1730,3778,2243,1971,1311,2083
9683,1995,2409,1687,1863,3765,2140,1943,1383,2227
9684,367,417,356,279,513,329,330,219,351
9685,2348,4331,2685,3201,6075,3164,3314,1987,3905
9686,1439,1824,818,1116,2369,1045,1023,717,1236
9687,1939,1406,1083,1157,1526,1291,1158,847,877
9688,1763,2242,1739,1684,3468,2137,1768,1194,2196
9689,1618,3875,1884,2440,5775,2600,2692,1439,3412
969,4,3,9,22,29,20,20,12,12
9690,3325,5658,3208,3928,8395,4409,4436,2861,5760
9692,1078,1686,875,1074,2534,1252,1129,821,1348
9693,14572,24307,14015,17971,32765,18606,16778,10821,23704
9694,1668,2603,1553,2093,5318,2735,2292,1308,3149
9695,1277,1419,893,1004,2088,1182,958,914,1212
9696,835,624,587,940,882,487,434,314,313
9697,505,425,339,330,752,360,368,280,396
9698,5077,7483,4828,5692,11019,6110,5506,3641,7450
9699,16684,23665,17741,19015,35105,20152,17760,11861,22386
97,276,817,436,549,1170,585,637,389,788
970,0,2,0,0,0,0,0,2,0
9700,0,6,2,4,3,3,6,1,4
9701,3495,3625,2947,2824,5245,2981,2731,1658,2991
9702,1703,2464,1339,1512,3951,1940,2054,1271,2553
9703,8068,10460,8603,7857,14275,8216,7699,4886,8852
9704,533,443,458,427,598,407,390,261,318
9705,2941,1124,975,2283,4868,3386,2118,1070,2298
9706,3764,6424,4292,4626,8135,3821,4407,2976,4844
9708,367,257,201,212,370,256,161,131,176
9709,1063,1883,1123,1080,2968,1396,1480,850,1673
971,31,12,16,13,22,12,23,7,6
9710,601,607,455,546,998,468,445,288,436
9711,3240,2680,2287,2226,4085,2252,1869,1403,2092
9712,848,1267,771,960,2191,904,1046,682,1070
9715,3632,4497,3298,3180,5169,2872,3025,1801,4480
9716,2371,4354,2455,2884,6890,3563,3517,2137,4373
9717,2164,1860,1201,1508,2667,1673,1316,1102,1642
9718,891,777,680,501,876,495,534,293,444
9719,339,241,334,203,380,227,265,201,238
972,544,2807,627,2444,2473,2201,1946,1431,1697
9720,3576,3466,1980,1832,2523,2892,2475,1213,1751
9721,113,92,65,68,168,55,52,31,59
9722,2084,1911,1710,1743,2466,1671,1278,1048,1752
9723,721,881,697,1080,925,858,1448,511,1916
9724,1600,2256,1377,1666,3498,1772,1846,1144,2208
9725,1521,542,571,1212,2172,1220,824,377,721
9726,536,551,468,471,788,508,418,269,353
9727,428,139,113,118,627,81,199,50,51
9728,12469,18271,10551,13729,29199,16487,14072,9035,18724
9729,21,16,18,10,42,29,20,25,29
973,0,8,2,0,0,0,5,0,0
9730,1187,1656,1135,1322,2632,1401,1232,788,1724
9731,1841,1700,1305,1429,2501,1518,1188,961,1438
9732,9574,15258,7870,10078,20766,11827,10291,6701,13454
9733,2926,3617,2635,2568,6353,3391,3110,1781,4067
9734,3478,5848,4531,3528,8602,4421,4726,3198,5539
9735,711,918,766,607,1360,824,839,531,904
9736,15512,21656,14529,16028,34115,19531,18315,11830,21828
9737,12087,19590,13274,13953,26878,16709,16595,10308,23049
9738,4575,5552,3669,4967,9968,6505,5087,3116,6052
9739,764,494,620,523,752,568,360,283,273
974,2,2,8,4,12,6,2,4,7
9741,1172,2227,658,1151,3347,1296,1518,874,1468
9742,1360,1125,1067,1078,1683,1080,902,594,899
9743,15478,22462,19353,14927,29296,19320,17636,12502,20570
9744,79,60,52,36,48,46,56,17,43
9745,1647,1810,1260,1496,3429,1589,1522,916,1439
9746,6643,7841,6573,5236,10724,6450,6029,4650,8392
9747,2867,4913,3268,3784,6920,3916,3699,2767,4830
9748,8147,12362,6621,9327,19719,10616,9944,5832,14267
9749,2590,4137,2530,2845,6265,3125,3087,1885,3140
975,2007,1530,1070,1332,2320,1472,1379,749,1196
9750,2623,3596,1910,2378,4187,2265,2161,1319,2682
9751,4555,4519,3921,3775,6170,3504,3484,2063,3917
9752,322,296,176,177,370,165,90,176,207
9753,1150,1460,879,998,2239,1253,1328,853,1401
9754,148,187,145,80,369,114,141,58,47
9755,962,755,571,583,994,575,559,380,564
9757,1313,741,1141,874,1312,887,624,472,354
9758,5149,10009,6930,6426,11436,6718,8127,4667,10936
9759,3294,2608,1994,2503,3290,2358,1668,1134,1931
976,82,88,49,95,206,75,72,53,68
9760,1192,1554,1139,1079,1947,1243,1499,944,1488
9761,4603,6362,3053,4470,11386,4720,5214,3248,6378
9762,5820,6429,5039,4453,8217,4819,5030,3217,5302
9764,18387,17462,14425,13431,20980,13054,13639,8137,16129
9765,8577,9140,5440,7183,16739,9616,8191,5043,8730
9766,1245,1267,814,972,1843,1008,890,597,955
9767,251,276,169,238,778,315,233,138,235
9768,9,14,10,6,20,9,7,8,15
977,278,252,173,221,449,185,196,113,227
9770,5568,3502,2633,4510,10879,5865,4271,2154,3832
9771,8570,18202,11346,11737,26335,16313,16173,9802,19773
9772,2520,1883,1589,1635,2615,1840,1354,845,1074
9774,5558,12381,6616,7682,18396,9635,9988,5898,13084
9775,492,802,470,483,1485,733,684,350,802
9776,1934,2285,1636,1767,3184,1981,1889,1146,2095
9777,2113,2121,1620,1729,3414,1883,1856,1170,2180
9778,7293,10762,6483,7928,17618,9868,9027,5728,12695
9779,4572,6387,4316,4525,8345,5136,5109,3381,5705
978,5,14,2,3,22,8,12,2,11
9780,584,495,364,484,738,423,313,159,223
9781,2544,3159,2347,2346,5153,2728,2708,2138,3111
9782,25744,49108,29023,34469,72758,38954,40999,23052,57048
9783,15935,17031,14549,11561,24622,13815,13599,9020,16420
9784,1134,1981,1234,1132,2477,1520,1518,819,1906
9785,1599,1942,1486,1625,3227,1562,1644,986,1642
9786,1926,2204,1575,1804,3290,2106,1933,1198,2256
9787,2,0,5,2,6,0,1,1,0
9788,3186,2776,2018,2468,4858,2552,2398,1568,2692
9789,572,982,545,741,1520,856,716,428,672
9790,2649,3446,2732,3289,6200,4093,3397,2136,4390
9791,1620,3555,1802,2298,5365,2466,2946,1623,4160
9792,651,649,413,582,1054,594,498,397,660
9793,10667,18210,12286,13104,28107,15403,15399,9122,20270
9794,1348,1091,973,846,1481,918,758,576,808
9796,8979,10623,9786,6591,13103,8186,8116,5388,11515
9797,2541,2686,2186,2177,3451,1822,1662,1035,1827
9798,2341,3480,1934,2526,5751,2898,2720,1544,2999
98,466,943,533,597,1405,688,731,398,752
9801,3486,4504,2333,3318,8074,3889,3950,2599,4525
9802,1902,4076,1714,2052,6439,2353,2514,1566,2807
9804,7388,17059,10601,11197,22667,13918,14501,8352,17531
9805,16877,29057,16827,18821,43436,21644,23450,13923,31018
9806,9537,11706,7282,7553,16805,8676,8511,6108,10990
9807,2981,2805,2191,2039,3502,2335,2240,1475,2480
9808,273,160,73,25,121,64,144,87,182
9810,2353,2838,1967,2176,3679,2266,1886,1265,2515
9811,4734,3796,3515,3348,5561,3529,2700,2010,2927
9812,1272,1470,1053,1091,2438,1310,1174,760,1073
9813,5076,5495,2676,4527,10403,5530,4893,3009,5136
9814,1013,864,714,703,1059,724,762,476,631
9815,3350,3350,2775,2902,5446,3196,2489,1970,2880
9816,459,540,401,298,1010,422,485,353,595
9817,1099,1081,708,750,1703,816,874,529,1125
9818,1848,3297,1953,2253,4982,2585,2724,1692,3601
9819,2369,2386,1526,1828,3606,2182,1811,1638,2158
9820,1048,1137,808,709,1261,851,842,498,970
9821,14356,24097,14856,18658,37665,20142,17317,10414,21158
9823,1316,2829,1891,1751,3676,1741,2030,1357,2978
9824,0,0,2,0,0,0,0,0,0
9825,1096,1025,746,667,1306,896,717,578,1009
9826,5918,6127,5640,5677,9396,5552,4857,3409,5177
9827,542,511,460,404,805,547,511,271,489
9828,2556,2004,1902,1569,2848,1972,1813,1278,1881
9829,13132,25849,17355,17238,37051,22029,20884,13263,30436
983,5,55,29,17,114,25,32,13,42
9830,629,436,340,368,708,391,402,298,412
9831,26,64,54,34,25,48,29,12,2
9832,4514,6318,5120,5879,10819,5543,5988,3779,7038
9833,10,4,3,6,18,2,9,0,0
9834,0,0,0,0,0,0,0,0,0
9836,201,451,173,247,453,255,332,240,421
9837,86,233,141,130,278,141,202,95,193
9839,17250,15424,11766,16113,25976,19400,14507,8311,15092
984,648,530,469,535,670,591,387,318,376
9840,3813,7081,7188,5603,8077,6419,5784,4076,7755
9841,842,1390,1017,1077,2325,1335,1314,883,1622
9842,6,8,4,2,6,0,0,4,1
9843,1599,2132,468,1204,3971,1302,1275,818,1249
9844,3229,4126,3992,3726,6011,4243,3251,2335,4024
9846,2407,1618,1377,1980,3207,2079,1716,899,1674
9847,5437,8438,5706,5953,12929,6996,6872,5080,7727
9848,3290,4884,1429,3204,9076,3292,3280,2052,3611
9849,4105,5675,2460,3741,9391,3978,4311,2751,4726
9851,2143,2399,2135,1982,3441,1986,1582,1215,1771
9852,1165,1748,1230,1126,2864,1663,1621,932,2267
9853,3971,3544,3241,2722,4400,2748,2625,1889,2913
9854,1419,1534,1182,921,1620,875,930,714,1032
9855,1589,1272,1136,1316,2193,1199,1340,571,1099
9856,3435,4270,2471,2802,5166,3213,3341,2396,4455
9857,11718,14432,10096,12677,22091,13610,11394,6971,14387
9858,1552,1743,1289,1277,2141,1151,1290,662,1168
9859,14,49,18,24,200,76,10,28,25
9860,1258,1434,1007,1210,2412,1452,1234,799,1383
9861,1973,3881,1935,2444,6750,2937,3084,1898,4301
9862,1536,1711,1286,1348,2178,1229,1093,698,1263
9863,8737,9966,8100,8652,14658,9057,7254,5261,8204
9865,2667,2716,520,964,3741,1826,1756,1170,1919
9866,1696,1597,1265,1098,1732,1625,996,968,1357
9867,25460,57301,34177,38215,83759,47036,47580,30053,68917
9868,3869,9041,5420,6005,14143,7687,7676,4441,11066
9869,1524,1624,1288,1351,2815,1527,1380,935,1555
987,4827,6770,5192,5304,10714,6261,5295,3390,6066
9870,2238,3256,2250,2296,5321,2365,2530,1430,2681
9871,821,935,643,756,1217,733,787,397,1160
9873,2857,2823,1885,2807,5201,3106,2355,1351,2470
9874,7049,9449,6458,6711,14335,7877,7262,5720,9434
9875,2269,1905,1583,1437,2954,1658,1514,1028,1740
9877,6417,8076,4967,7204,12319,6927,6429,4201,7653
9878,1768,3164,2063,2190,4772,2491,2281,1543,2854
9879,3004,3859,2726,3161,5744,3619,3265,1898,3493
988,3068,5469,3371,3803,8957,4517,4715,2583,5662
9880,383,376,374,405,681,435,393,305,436
9881,5755,5154,6375,4469,6185,5316,4091,3217,3719
9882,2217,3387,2296,2755,6416,3012,2687,1878,3132
9883,1503,1197,1226,1151,1574,1105,855,784,799
9884,75,28,210,38,70,43,13,13,59
9885,2214,3084,1824,2169,5585,2618,2639,1598,3085
9886,1061,1900,1036,1247,2577,1279,1199,1045,1727
9887,3147,2930,2407,2813,4170,2653,2131,1781,2732
