Geneid,featureCounts on data 314: Counts_HISAT2 on data 22 and data 21: aligned reads (BAM),featureCounts on data 322: Counts_HISAT2 on data 30 and data 29: aligned reads (BAM),featureCounts on data 324: Counts_HISAT2 on data 32 and data 31: aligned reads (BAM),featureCounts on data 332: Counts_HISAT2 on data 40 and data 39: aligned reads (BAM),featureCounts on data 336: Counts_HISAT2 on data 44 and data 43: aligned reads (BAM),featureCounts on data 340: Counts_HISAT2 on data 48 and data 47: aligned reads (BAM),featureCounts on data 346: Counts_HISAT2 on data 54 and data 53: aligned reads (BAM),featureCounts on data 348: Counts_HISAT2 on data 56 and data 55: aligned reads (BAM),featureCounts on data 360: Counts_HISAT2 on data 68 and data 67: aligned reads (BAM)
56853,10072,5020,6308,10865,6248,4970,7260,8592,6461
5686,3289,2220,2152,4132,3440,2624,4267,4441,3951
5687,2575,2521,2202,4474,3531,2929,4208,3854,4122
5688,2291,1751,1738,3068,2515,1797,2790,2882,2265
56882,2323,1744,1267,2352,1788,1281,1939,2465,1590
56884,3803,3633,1883,4751,4333,2643,5140,4609,4439
56886,6787,4332,4284,7143,6357,4655,6773,7826,5930
56888,5674,3484,3925,6481,4794,3733,5914,5796,5253
56889,15548,9811,7348,16232,16048,10000,16510,20065,15170
5689,2597,2377,1983,3612,3357,2480,3494,4124,3041
56890,1246,924,821,1396,1335,968,1210,1428,1137
56891,0,0,4,0,0,0,0,2,0
56892,477,637,392,733,586,394,415,468,557
56893,2447,1324,1658,2423,2145,1454,1934,2406,1861
56894,7899,4329,4916,8251,7005,4204,6674,8247,4864
56895,4981,3185,2649,5371,3814,3393,4419,6809,3959
56896,1690,891,1125,1959,1144,1008,1333,2061,991
56897,1717,1131,1067,1951,1651,1189,1553,1999,1602
56898,1179,1291,414,1060,1722,782,1313,2025,1048
56899,16795,9399,11707,17034,12785,10435,14257,18168,12680
5690,2224,1293,1329,2249,1914,1333,2155,2719,2017
56900,2497,1914,1367,3204,2808,1746,2961,3303,2625
56901,83,92,115,156,132,109,121,137,115
56902,597,402,454,709,770,477,709,790,666
56903,70,35,30,33,52,18,29,42,35
56904,3418,1903,2426,3964,3010,2062,2749,3505,2539
56905,88,32,70,89,58,40,61,95,44
56906,479,222,355,479,399,376,509,606,363
56907,13139,8690,7018,14670,12152,8709,14248,15281,12033
5691,2,0,0,0,2,0,0,2,0
56910,9957,6925,5899,11412,9657,6759,10320,12917,10087
56911,55,50,84,61,230,43,93,79,66
56912,2128,1519,1452,2527,1939,1489,2282,2423,2125
56913,3038,2384,1339,2960,2507,2174,2656,3482,2121
56914,0,0,0,0,0,0,0,0,0
56915,140,99,99,218,133,119,174,186,189
56916,4449,3645,2799,4764,4347,3139,5102,5472,4401
56917,2340,1879,2206,3376,2147,1259,1771,2265,1598
56918,3,4,7,3,2,1,0,1,3
56919,2115,916,1138,1854,1606,1074,1569,1963,1248
5692,1598,1219,1170,2007,1803,1308,2036,2096,1741
56920,384,273,345,683,546,325,493,516,396
56922,3893,2739,2498,3966,3311,2317,3626,4109,3066
56923,147,47,29,23,47,138,94,159,36
56924,2561,1372,1537,2517,2374,1035,1628,2249,1270
56925,70,78,36,117,109,88,53,91,95
56926,610,290,434,520,512,302,455,534,381
56927,400,330,313,639,474,189,427,558,426
56928,428,274,356,365,277,247,289,432,266
56929,6248,3962,2384,5158,7098,3663,6326,8002,4948
5693,2427,1899,1844,3506,2353,2061,3168,3388,2617
56931,162,148,171,232,219,148,173,208,178
56934,6236,3900,4393,7569,6191,4017,6254,6058,5216
56935,51,49,49,77,60,55,49,63,45
56936,609,260,367,558,345,257,364,392,367
56937,1775,1056,1188,2191,1544,1082,1843,2216,1460
56938,3347,2424,2558,4734,2789,2322,3090,3240,2769
5694,960,868,859,1571,1298,981,1363,1685,1333
56940,1905,1227,1333,2405,1760,1330,1952,2390,1650
56941,1963,907,1038,1911,1592,1051,1542,2053,1374
56942,995,658,753,1153,847,709,1001,1336,906
56943,2840,1969,1645,3077,2555,1710,2744,2876,2548
56944,130,319,174,510,590,211,305,512,141
56945,2472,1955,1696,2902,2657,2047,2991,2931,2885
56946,3228,1738,1866,2415,1997,1621,2057,2589,1872
56947,3892,2655,2559,4489,3311,2700,4231,4558,3616
56948,114,80,86,148,99,93,108,145,88
56949,752,368,562,724,571,425,584,879,456
5695,1619,1066,1416,2054,1669,1199,1936,1929,1950
56950,3436,2695,3020,4539,2377,2763,4523,3303,3723
56951,1422,1116,799,1616,1660,1090,1882,2340,1699
56952,1203,941,507,1106,1367,680,1327,1761,1055
56953,201,119,132,208,149,98,198,230,137
56954,516,596,554,685,537,435,625,917,692
56955,482,379,427,869,467,614,671,473,1025
56956,10,7,0,3,2,6,0,5,4
56957,3469,1928,1942,3114,2638,2240,3023,5176,2413
5696,0,0,0,0,0,0,0,0,0
56961,250,67,70,166,139,54,204,142,139
56963,1535,530,809,1431,1051,707,1020,1356,793
56964,109,35,49,39,37,39,45,65,41
56965,3379,2202,2631,3845,2777,2120,3185,3371,2810
56967,18269,8344,9474,15860,16958,7964,13726,15870,11463
56969,317,197,197,236,164,143,161,187,100
5697,1,1,3,1,0,0,1,3,0
56970,8254,4327,5869,9324,6580,4647,7077,7789,6161
56971,102,79,138,92,67,43,82,75,58
56975,740,312,497,715,607,375,499,676,471
56977,15315,7226,8354,14877,9601,7834,11956,14541,10356
56978,2128,909,1437,2111,1404,972,1752,1809,1358
56979,0,0,0,0,0,0,2,0,1
5698,0,0,0,0,0,0,0,1,0
56980,1861,998,1131,2052,1217,975,1414,1716,1329
56981,1664,719,912,1163,1087,759,1021,1307,789
56983,866,584,493,853,788,560,923,989,721
56984,583,416,406,650,678,474,772,793,749
56985,206,202,186,224,218,165,340,309,283
56986,1740,1065,1044,1434,1303,987,1441,1964,1209
56987,6267,4576,3111,6981,6432,4212,6418,10381,5292
5699,253,234,211,361,295,209,285,347,216
56990,12003,7942,7600,14710,11421,8303,14242,14405,10866
56992,284,225,166,280,188,133,287,268,197
56993,2949,2262,2227,4013,2972,2333,3506,3318,2768
56994,2663,2246,1274,2424,2396,1873,2235,3097,2014
56995,37849,20122,22643,37809,29391,22517,32164,39949,25180
56996,216,121,174,220,247,127,166,364,183
56997,1547,648,893,1411,1275,871,1181,1485,1075
56998,1761,1188,1390,2160,1597,1013,1723,1914,1336
56999,682,677,660,626,828,467,748,883,510
570,53,9,32,30,32,27,43,37,28
5700,3302,2287,2174,4775,3582,2472,4209,3593,3838
57000,474,269,176,330,209,309,347,549,288
57001,300,243,195,358,251,230,342,357,269
57002,787,576,548,998,816,546,836,878,686
57003,10309,5923,5423,10182,9602,6140,9811,10647,8558
57007,208,149,51,157,257,112,196,297,148
5701,4398,3058,2662,5957,5092,3777,6222,6259,6092
57010,25,13,21,36,17,19,26,49,18
57016,4,1,1,0,2,0,2,0,2
57017,1410,1265,973,1707,1410,1083,1363,1615,1378
57018,3056,2627,1669,2763,2569,2081,2845,3571,2566
57019,1329,973,1008,1875,1492,1038,1560,1559,1519
5702,5350,3479,4085,6837,4969,4002,5806,5974,5070
57020,3504,1963,2211,3454,2947,2280,3506,4407,2976
57026,3129,1900,2453,3805,2758,2050,2802,3508,2789
57030,13609,3074,6651,8148,5706,3895,6615,9236,4929
57035,3432,2927,1967,2973,2380,1948,2391,3377,2434
57037,3283,2119,2445,3684,3459,2670,4421,3977,3873
57038,1656,1137,1089,1464,1290,863,1495,1785,1378
5704,3234,1851,2136,3829,3081,2153,3940,4064,3284
57045,1103,788,486,876,1237,580,1039,1658,778
57047,6,2,3,5,8,2,4,1,3
57048,1,0,0,1,2,0,2,0,1
5705,4117,1435,2226,2854,2378,1951,2945,3595,2158
57050,1668,963,910,1815,1352,968,1352,1584,1188
57053,56,70,86,86,41,40,54,74,67
57054,0,0,0,0,0,0,0,0,0
57055,0,0,0,0,0,0,0,0,0
57057,1,0,1,0,2,0,1,3,2
5706,3997,3095,2746,5180,4532,3642,5646,5157,4955
57060,1208,920,1137,1454,980,892,1063,1673,976
57061,114,76,57,50,74,49,75,110,52
57062,110,169,73,103,106,75,121,135,73
5707,10958,6970,6510,13235,10460,8380,13338,12271,12303
5708,8645,4527,5406,9036,7144,5211,8058,9254,6939
57082,58,54,24,20,33,13,37,69,33
57084,905,759,685,1450,1652,1018,1951,1371,1239
57085,55,45,33,42,58,32,61,108,36
57088,1962,1443,372,1063,2452,733,1831,2959,1341
57089,874,513,444,785,692,536,826,852,591
5709,2501,1230,1495,2356,1891,1474,2074,2351,1973
57091,63,74,54,93,108,53,54,84,62
57092,7019,4316,4323,6923,6021,4522,6623,8276,5461
57093,3,2,0,0,0,1,2,0,0
57094,7,2,6,0,0,0,4,23,1
57095,5872,3911,4096,7150,5323,4264,6506,6978,6031
57096,25,37,28,32,28,21,28,38,20
57097,1268,892,828,1098,1089,728,1152,1350,1015
57099,319,285,274,469,296,245,320,321,319
571,3434,3744,2504,4656,4569,3260,4284,5146,3758
5710,5709,4397,4307,7026,5330,4070,6548,6566,5974
57101,269,178,123,179,265,152,133,175,187
57102,3109,2213,1961,4055,2999,2385,4008,3602,3410
57103,3328,1768,2283,3386,2563,1378,2652,2979,2115
57104,250,75,168,166,154,104,144,228,137
57105,119,129,228,250,204,195,249,195,187
57106,526,298,277,560,399,311,423,495,443
57107,667,428,515,911,702,582,864,960,829
57109,995,767,755,1464,1103,694,845,883,706
5711,1895,1218,1075,1933,1746,1395,1929,2620,1714
57110,543,366,406,560,484,416,561,519,488
57111,2,0,2,0,3,3,2,1,4
57113,25,45,26,33,36,13,18,17,24
57115,0,0,0,3,2,0,0,0,0
57116,78,23,27,36,29,22,39,29,42
57117,629,419,429,669,615,410,653,674,569
57118,17736,7834,10235,16228,14333,8948,14225,16413,11339
57119,4,6,10,8,8,2,4,3,4
57120,6381,4210,3470,7272,6520,4828,7237,8045,6863
57121,49,184,100,224,158,126,162,282,79
57122,1490,1129,971,1477,1413,1034,1639,1842,1352
57124,24,14,25,22,18,8,18,24,11
57125,1167,785,908,1388,724,475,1015,923,780
57126,27,27,35,27,9,7,22,16,0
57127,5,3,1,3,3,15,4,2,4
57128,1318,776,934,1527,982,771,1123,1217,866
57129,1218,1127,915,1714,1335,951,1536,1502,1440
5713,6167,4199,4127,7168,5472,4234,6507,6385,6030
57130,906,543,811,955,659,499,690,962,562
57132,3564,2638,2452,4520,3941,2785,4270,4774,3709
57134,2111,862,1157,2035,1856,1167,1552,2065,1435
57135,0,0,0,0,0,0,0,0,0
57136,5389,2959,2677,5584,5463,3572,5448,6033,5478
57139,36,24,37,85,63,48,45,42,54
5714,2235,1478,1495,2946,2407,1780,2700,2594,2697
57140,279,137,168,206,225,119,155,262,147
57142,59450,30719,36262,64065,52190,39741,66627,72331,54969
57143,539,307,307,483,342,317,404,564,314
57144,4081,1982,2646,4042,3223,2318,3934,3801,2881
57146,212,153,162,279,111,105,163,167,159
57147,1107,907,760,1107,931,710,1155,1375,1014
57148,10587,5195,5609,10135,8157,5953,9433,10950,7827
57149,997,863,761,1205,993,764,1137,1211,1140
5715,425,311,298,550,440,339,566,614,433
57150,1169,1148,952,1766,1154,908,1501,1375,1299
57151,0,0,0,0,0,0,0,0,0
57152,1,2,0,4,0,0,1,2,0
57153,2571,1560,1117,1901,2344,1166,1822,3208,1557
57154,3105,1633,1833,3291,2021,1692,2545,2801,2225
57156,1623,613,1065,1456,852,811,1190,1512,883
57157,2950,1856,2055,2777,2544,1811,2877,3333,2383
57158,13,6,21,13,21,18,6,12,4
57159,308,279,475,419,164,139,185,168,115
5716,2106,1757,1465,2875,2351,1792,2822,2961,2641
57161,1456,1210,527,1311,1364,802,1557,2132,1144
57162,1829,1483,1103,2038,1910,1352,1995,2753,1889
57165,105,47,41,74,70,54,62,129,52
57167,35,18,19,26,12,13,12,25,15
57168,584,207,326,537,424,273,350,490,294
57169,4218,2431,2622,4158,3827,2506,3650,4724,3157
5717,4330,2522,2567,4211,3153,2684,4005,4660,3386
57171,481,267,301,430,468,211,432,550,366
57172,2910,1298,1314,3154,2535,1925,2218,2653,2669
57175,322,166,216,342,320,238,372,431,303
57176,25,8,4,4,0,2,2,0,0
57178,4565,1880,1913,3365,2679,1687,2573,3593,1764
57179,5849,3061,3898,6991,5229,3885,5998,6813,5034
5718,6030,2809,3221,5377,4378,3285,5470,5586,4310
57180,3263,1527,1958,2666,2424,1481,2432,2501,1995
57181,30087,15767,18337,32782,24972,22456,34963,32493,31499
57182,6202,3525,3134,6295,5863,4002,6444,7414,5539
57184,3354,2572,2142,4412,2889,2184,3342,3554,2918
57185,8844,4825,5778,11501,7796,6212,10002,12969,7701
57186,2906,2210,2062,2736,2326,1498,2436,2773,1829
57187,6470,4476,3785,5829,5298,4018,5808,6908,5004
57188,781,565,749,874,633,548,782,1040,519
57189,41,90,20,25,11,16,283,98,7
5719,2206,1491,1209,2088,2047,1451,2250,2154,2068
57190,1162,649,656,940,846,516,763,1077,543
57191,613,567,469,958,804,547,404,904,756
57192,334,131,280,357,234,140,202,228,174
57194,516,563,451,690,638,436,551,439,525
57198,2610,1788,2187,2952,2310,1326,2275,2541,1834
572,210,105,164,297,197,111,190,164,205
5720,719,525,446,785,725,493,685,834,585
57205,1649,1257,944,1565,1580,936,1410,1712,1236
57209,7279,4306,4045,6616,5519,4131,6310,6705,5215
5721,471,453,447,512,547,368,492,575,435
57210,3991,2856,3407,5034,3637,2857,3985,4675,2671
57211,202,285,170,301,396,200,213,301,243
57212,719,459,514,790,547,456,536,907,559
57213,2889,1675,2035,2839,2291,1812,2656,3115,2247
57214,1477,866,1040,1317,2262,746,1199,1346,992
57215,472,303,330,537,462,287,495,593,526
57216,305,195,135,294,276,130,269,401,189
57217,628,520,616,720,445,398,485,774,370
57221,27194,12163,13965,22279,19995,15110,21634,28257,17423
57222,2610,1693,1623,3377,2416,1582,2325,2959,2051
57223,7891,4975,3742,8158,7169,4707,7047,8937,6423
57224,1632,1212,509,1082,1466,758,1289,1607,1142
57226,3150,2110,1910,3459,3289,2390,3372,3867,3176
57228,12,18,7,38,29,19,19,25,19
5723,737,480,460,746,659,511,648,943,591
57231,7467,5376,4392,8222,6736,5341,8631,8685,8079
57232,416,260,266,423,325,254,366,518,321
57234,570,411,376,718,588,483,664,742,531
5724,72,228,56,264,260,114,117,270,71
5725,460,335,306,503,440,338,365,612,340
572558,0,4,2,1,7,0,0,7,2
5726,7,6,1,4,0,4,10,7,9
5727,2129,1119,481,1146,1516,712,1076,1533,1002
5728,15011,10716,8939,16560,13839,9935,15736,16636,13503
57282,28458,16136,16963,30914,24559,18494,30649,28653,27906
5729,20,7,16,19,53,14,14,33,27
57291,294,210,235,290,323,235,311,450,306
573,2206,1419,1506,2364,1772,1311,1924,2323,1636
5730,3539,2141,1433,3216,5298,2123,2901,5328,2630
5731,2,2,3,0,0,0,0,0,3
5732,4,6,6,6,5,4,3,6,2
57325,2281,1326,1501,2652,2089,1467,2403,2565,2250
57326,4173,3115,1177,2907,4580,2057,3209,5462,3238
5733,1026,555,785,1631,1282,515,632,1198,818
57332,98,57,73,135,85,47,73,93,90
57333,121,52,36,117,80,59,63,97,87
57335,1163,1069,981,1479,1004,819,1231,1425,1061
57336,1566,996,907,1415,1606,1067,1805,1838,1471
57337,4454,3584,2286,3736,3846,2736,4333,4998,3584
57338,6650,3214,5169,7286,4955,3198,4667,5260,3949
5734,173,135,74,121,143,86,142,180,91
57343,1279,835,867,1468,1388,853,1325,1409,1578
57348,631,77,397,57,95,554,65,123,46
57369,148,90,129,170,149,72,126,165,160
5737,127,173,57,141,208,121,119,137,120
57379,0,0,2,0,0,0,4,0,0
5738,3111,1357,1279,2864,2279,1527,2817,2335,2379
57380,2000,1415,1423,2292,1987,1439,1973,2557,1922
57381,626,389,153,422,387,186,369,445,316
5739,3,2,6,4,14,4,0,3,0
57393,40,16,19,33,15,5,7,68,53
57396,4179,3313,2467,3306,3630,2455,3712,3999,3377
5740,222,158,209,253,175,80,164,156,99
574016,0,0,0,0,0,0,0,0,0
57402,21,9,6,4,10,9,10,11,18
574028,0,0,3,0,0,0,0,0,0
574029,25,21,28,48,10,21,15,78,2
57403,14088,7290,7852,13202,10167,7412,12479,14906,10174
574030,0,0,0,0,0,0,0,0,0
574031,0,0,0,0,1,0,0,0,0
574032,0,0,0,0,0,0,0,0,0
574033,0,0,1,0,0,0,1,0,0
574034,0,0,0,0,0,0,0,0,0
574036,50,39,62,94,61,37,76,87,72
574038,0,0,0,0,0,0,0,0,0
57404,1207,1050,926,1199,1471,856,1347,1798,1037
574040,43,26,34,28,17,18,26,24,27
574042,17,8,6,6,8,8,5,8,1
57405,0,0,0,0,0,0,0,0,1
57406,1672,1360,1152,2305,1791,1424,2124,2681,2045
57407,4,4,0,6,8,0,4,6,2
57408,294,198,156,154,100,135,130,230,120
57409,131,99,79,175,141,77,143,230,110
5741,0,0,0,0,0,0,0,0,0
57410,2898,1393,1947,2956,2347,1679,2366,2607,2218
57412,2,0,1,0,0,0,5,1,0
57413,102,262,117,278,312,204,290,331,139
57414,1682,740,1002,2045,1511,1145,1639,2258,1675
57415,2644,1708,1962,3248,2210,1903,3018,3113,2917
57418,193,75,92,139,92,115,122,105,106
57419,1068,688,609,1150,1134,537,718,1008,692
5742,123,250,186,416,496,239,292,432,186
5743,520,428,449,673,466,410,791,701,460
5744,400,258,335,339,314,168,249,326,164
574406,25,19,25,20,17,15,18,32,14
574407,168,76,108,92,197,80,73,115,53
574408,2,4,0,0,3,2,1,4,2
574409,1,2,1,2,1,0,3,12,5
574410,1,4,0,0,0,0,0,2,1
574411,0,0,0,0,0,0,0,0,0
574412,0,0,0,0,0,0,0,0,0
574413,4,2,1,3,4,1,5,6,2
574414,7,5,3,2,2,3,2,4,0
574432,46,43,67,54,57,31,38,47,24
574433,0,1,3,1,3,0,1,0,1
574434,0,0,2,2,0,1,1,1,1
574435,6,6,3,12,8,6,10,14,8
574436,3,2,2,1,1,0,2,1,1
574441,0,0,0,0,0,0,0,0,1
574442,0,0,0,0,0,0,1,0,0
574443,3,5,2,6,1,2,11,4,3
574444,71,103,51,102,99,83,112,92,64
574445,3,1,0,2,5,0,2,1,0
574447,0,0,0,0,0,0,0,0,0
574448,0,0,0,0,0,0,0,0,0
574449,1,0,1,0,0,0,1,0,0
574450,2,0,2,4,0,0,1,5,0
574451,0,0,0,0,0,0,0,0,0
574452,0,2,3,2,3,5,3,4,2
574453,1,1,1,0,1,1,0,2,0
574454,0,1,1,2,2,0,1,3,2
574455,0,0,0,0,1,0,0,0,0
574456,1,2,4,0,8,0,2,1,8
574457,0,1,0,0,1,0,2,2,2
574458,0,0,0,0,0,0,0,0,0
574459,0,0,0,0,0,0,0,0,0
57446,13349,7877,8997,16282,12393,9326,16107,15526,13557
574460,0,0,0,0,0,0,0,0,0
574461,0,0,0,0,0,0,0,0,0
574462,0,0,0,0,0,0,0,0,0
574463,0,0,0,0,0,0,0,0,0
574464,0,0,0,0,0,0,0,0,0
574465,0,0,0,0,0,0,0,0,0
574466,0,0,0,0,0,0,0,0,0
574467,0,0,0,0,0,0,0,0,0
574468,0,0,0,0,0,0,0,0,0
574469,0,0,0,0,0,0,0,0,0
57447,22371,15423,9311,17883,21777,10521,16661,26021,16089
574470,0,0,0,0,0,0,0,0,0
574471,0,0,0,0,0,0,0,0,0
574472,0,0,0,0,0,0,0,0,0
574473,0,0,0,0,0,0,0,0,0
574474,0,0,0,0,0,0,0,0,0
574475,0,0,0,0,0,0,0,0,0
574476,0,0,0,0,0,0,0,0,0
574477,0,0,0,0,0,0,0,0,0
574478,0,0,0,0,0,0,0,0,0
574479,0,0,0,0,0,0,0,0,0
57448,27692,19585,19086,26563,22722,18951,27634,31189,24283
574480,0,0,0,0,0,0,0,0,0
574481,0,0,0,0,0,0,0,0,0
574482,0,0,0,0,0,0,0,0,0
574483,0,0,0,0,0,0,0,0,0
574484,0,0,0,0,0,0,0,0,0
574485,0,0,0,0,0,0,0,0,0
574486,0,0,0,0,0,0,0,0,0
574487,0,0,0,0,0,0,0,0,0
574488,0,0,0,0,0,0,0,0,0
574489,0,0,0,0,0,0,0,0,0
57449,2048,1647,1965,2845,1910,1217,1446,1941,1284
574490,0,0,0,0,0,0,0,0,0
574491,0,0,0,0,0,0,0,0,0
574492,0,0,0,0,0,0,0,0,0
574493,0,0,0,0,0,0,0,0,0
574494,0,0,0,0,0,0,0,0,0
574495,0,0,0,0,0,0,0,0,0
574496,0,0,0,0,0,0,0,0,0
574497,0,0,0,0,0,0,0,0,0
574498,0,0,0,0,0,0,0,0,0
574499,0,0,0,0,0,0,0,0,0
5745,172,194,244,288,251,163,204,239,171
574500,0,0,0,0,0,0,0,0,0
574501,1,0,3,2,1,0,2,1,0
574502,0,0,0,0,0,1,0,0,0
574503,0,0,0,0,0,0,0,0,0
574504,0,0,0,0,0,0,0,0,0
574505,0,0,0,0,0,0,0,2,2
574506,0,1,1,0,1,2,0,0,0
574507,1,0,0,0,0,0,0,0,0
574508,0,0,0,1,0,0,1,0,0
574509,0,0,0,0,0,0,0,0,0
57451,9442,3338,4448,6854,5423,3778,5919,6869,4926
574510,0,0,0,0,0,0,0,0,0
574511,0,0,0,0,0,0,0,0,0
574512,0,0,0,0,0,0,1,0,0
574513,0,0,0,0,0,0,0,0,0
574514,0,0,0,0,0,0,0,0,0
574515,0,0,0,0,0,0,1,0,0
574516,0,0,0,0,0,0,0,0,0
574517,0,0,0,0,0,0,0,0,0
574518,0,0,0,0,0,0,0,0,0
57452,1551,765,972,1863,1478,1249,1390,2027,1578
57453,1376,757,1089,1420,786,791,808,1376,623
574537,0,0,0,0,0,0,0,0,0
574538,0,0,0,0,0,0,0,0,0
57455,1367,452,897,1088,957,421,622,973,485
57456,2756,2109,1510,3302,2665,1773,3271,3630,2598
57458,968,826,642,1395,1103,981,1066,2897,836
57459,206,94,179,168,112,121,85,179,62
5746,484,237,206,368,423,325,391,455,433
57460,9466,4937,5512,9604,7452,6034,9529,10588,7568
57461,267,200,190,350,280,221,264,311,246
57462,4026,3089,753,2662,3882,1203,2831,3818,2399
57463,5516,2460,2935,5961,4534,3083,5009,5241,4474
57464,2111,1070,1150,1674,1886,1000,1698,2075,1362
57465,4089,1798,2068,4105,2986,1875,2621,3586,2346
57466,1991,863,1102,1240,1171,765,1028,1684,784
57467,687,354,276,446,663,428,631,945,477
57468,15269,5168,9149,13088,11576,7999,12647,13998,9612
57469,8159,2847,4460,6790,4205,3327,4740,6012,4093
5747,23059,16100,14954,24947,19711,16766,21461,28116,18052
57470,2043,964,1219,1896,1641,1235,1709,2147,1642
57471,8054,8825,8247,16223,10972,11016,16058,35183,7620
57472,3013,1617,1189,2280,2350,1498,2338,3250,1988
57473,1175,488,851,1005,811,533,678,907,617
57474,2430,1436,1705,2291,1842,1432,1944,2560,1566
57475,5725,2761,2698,4151,2643,5112,4213,10830,3338
57476,17489,8658,10308,17046,12087,9268,14091,14964,11718
57477,964,660,700,1188,728,922,1001,2323,818
57478,8334,3733,4359,7904,5632,5001,7010,9945,5781
57479,2109,493,1045,1145,1079,566,821,1349,503
57480,2136,1329,636,1338,1451,970,1627,2010,1217
57481,9,6,4,10,25,5,13,12,5
57482,2385,1208,1397,2231,1856,1266,1899,2201,1380
57484,6802,3168,2720,6110,4421,3157,4741,5376,4543
57486,5287,2632,3044,4764,4530,3198,5280,6056,4030
57488,6868,4589,3999,7927,6819,5045,7893,8450,7152
57489,4955,3548,3770,4133,3204,2797,4212,4624,3520
57491,206,233,162,254,104,88,118,121,72
57492,7464,3087,4554,5864,4676,3348,5297,6888,4001
57493,2174,1420,1223,2438,2428,1558,2250,3720,1812
57494,5259,4467,2693,3827,5240,2854,5023,5938,4421
57495,3775,1632,2040,4051,2613,1642,3129,3425,1965
57496,37909,13438,17223,25602,22799,15782,24704,31370,19248
57497,989,450,482,733,564,464,451,810,462
57498,34731,23293,18216,41557,31647,24364,39244,38836,33476
575,2524,1212,1999,2753,1730,1035,1405,2022,916
57501,572,382,352,409,435,327,423,502,393
57502,4497,2310,1884,4091,3552,2250,3841,4684,3218
57504,6974,3718,4579,7299,5580,3746,5807,7125,4952
57505,1129,825,1021,1395,930,661,927,1399,881
57506,2946,1957,1643,2522,2464,1499,2192,3234,1841
57507,4268,2898,2278,3919,3835,2407,2927,4510,2502
57508,2223,1727,1355,2279,2073,1615,2443,2618,2191
57509,4658,4484,2598,6046,5457,3604,4296,9018,3833
57510,2001,1431,1354,2078,1901,1309,2093,2152,1715
57511,4704,3194,2772,5275,4181,3220,5084,5328,4498
57512,12299,6497,8462,13848,9298,8206,14592,11315,11193
57513,488,270,265,450,378,234,376,521,258
57514,2028,1474,913,1544,2101,1027,1556,2201,1444
57515,60089,39665,33809,73007,62957,48376,80741,78006,75133
57519,2605,1790,2686,2209,1657,1960,2000,3214,1633
57520,8713,4630,6564,8020,7204,5542,8714,9528,6174
57521,2666,1074,1760,2392,2078,1304,1830,2408,1442
57522,1415,913,526,1204,1055,700,936,1477,837
57523,401,227,270,372,316,211,293,350,256
57524,2673,1006,1904,2572,2034,1044,1567,1954,1381
57526,6433,2660,2706,4361,4833,2524,4555,5357,3628
57528,21701,10982,9979,18328,19474,12833,21796,24326,16197
57529,58,30,35,60,23,25,36,50,55
5753,65,36,9,49,13,33,36,37,17
