signatureid,compound,concentration,time,cellline,similarity,pValue,sig_direction
LINCSCP_53716,STK219801,20uM,6h,SNU1040,0.36549036,0.01063411399,Down
LINCSCP_35848,MLS000038106,10uM,6h,MCF7,-0.36548135,0.0106361813,Down
LINCSCP_170066,DOCETAXEL,1.11uM,24h,YAPC,-0.3654774,0.01063708893,Down
LINCSCP_42535,Betamethasone Acetate,10uM,24h,NPC,-0.36546098,0.01064086058,Down
LINCSCP_27766,BRD-K49477330,5uM,24h,HT29,0.36545924,0.01064125933,Down
LINCSCP_25243,SPECTRUM_000011,10uM,24h,HT29,0.36545484,0.0106422707,Down
LINCSCP_146293,PD-0325901,10uM,24h,MNEU.E,0.36542712,0.01064864213,Down
LINCSCP_244753,Ticarcillin,10uM,6h,MCF7,-0.36541693,0.01065098421,Down
LINCSCP_45343,SMR000030495,10uM,24h,PC3,0.36540636,0.01065341291,Down
LINCSCP_52250,BIIB 021,10uM,24h,SKB,-0.36539382,0.01065629848,Down
LINCSCP_53953,32703-82-5,40uM,6h,SNUC5,-0.36538688,0.01065789343,Down
LINCSCP_61679,BRD-K11880681,5uM,6h,VCAP,-0.36536458,0.01066302406,Down
LINCSCP_54564,ZINC68199948,10uM,6h,SW948,-0.36536075,0.01066390608,Down
LINCSCP_36200,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",3uM,24h,MCF7,-0.36533637,0.01066951826,Down
LINCSCP_38337,SA-102042,0.5uM,6h,MCF7,-0.36533557,0.01066970325,Down
LINCSCP_33777,Mpep,10uM,6h,MCF7,-0.36533452,0.01066994532,Down
LINCSCP_289748,Pimozide,10uM,6h,VCAP,-0.36533232,0.01067045143,Down
LINCSCP_128470,SCHEMBL17378613,10uM,24h,HUVEC,-0.36533229,0.01067045842,Down
LINCSCP_178866,Trifluoperazine,10uM,6h,A375,0.36533016,0.01067094921,Down
LINCSCP_5372,MLS002264420,10uM,24h,A549,-0.36531265,0.0106749805,Down
LINCSCP_261232,BRD-K35669573,0.01uM,24h,NOMO1,-0.36529886,0.01067815885,Down
LINCSCP_136564,Chrysin,0.37uM,24h,MCF7,-0.36529479,0.01067909471,Down
LINCSCP_117557,Rabusertib,10uM,24h,HT29,-0.36525953,0.01068722389,Down
LINCSCP_41872,ASN 05257430,10uM,6h,NOMO1,-0.36523195,0.01069358463,Down
LINCSCP_232202,"Trichostatin A, Streptomyces Sp.",10uM,24h,HT29,0.36521403,0.01069771764,Down
LINCSCP_37713,Pravastatin,10uM,24h,MCF7,-0.36520032,0.01070088348,Down
LINCSCP_43019,BRD-K52225919,10uM,24h,NPC,-0.36519655,0.01070175187,Down
LINCSCP_25266,GF-109203,10uM,24h,HT29,0.36519476,0.01070216532,Down
LINCSCP_86350,A-443654,0.12uM,3h,BT20,-0.36519025,0.01070320664,Down
LINCSCP_19831,SCHEMBL2238247,10uM,6h,HCC515,-0.3651884,0.01070363476,Down
LINCSCP_188846,Celecoxib,10uM,24h,A549,0.36517248,0.01070731143,Down
LINCSCP_70293,Resveratrol,10uM,24h,A375,0.36516293,0.01070951631,Down
LINCSCP_117493,Decitabine,1.11uM,24h,HT29,0.36515409,0.01071155729,Down
LINCSCP_119192,Lexibulin,10uM,24h,HT29,0.36514835,0.01071288512,Down
LINCSCP_33345,C.I. MORDANT BLACK 11,10uM,24h,MCF7,-0.36514626,0.01071336739,Down
LINCSCP_116203,Mitoxantrone,0.12uM,24h,HT29,0.36512929,0.01071728833,Down
LINCSCP_35099,BRD-K19888970,5uM,24h,MCF7,-0.36512594,0.01071806351,Down
LINCSCP_146049,CGP 60474,0.04uM,24h,MNEU.E,-0.3651161,0.01072033764,Down
LINCSCP_17173,Entinostat,5uM,6h,HA1E,0.36511327,0.0107209918,Down
LINCSCP_9000,BRD-K13559922,10uM,24h,A549,-0.3651043,0.01072306734,Down
LINCSCP_47764,Ipsapirone,10uM,6h,PC3,-0.36508674,0.01072712666,Down
LINCSCP_67810,"Trichostatin A, Streptomyces Sp.",10uM,24h,NPC,-0.36508437,0.01072767655,Down
LINCSCP_126983,179324-69-7,3.33uM,24h,HT29,0.36503285,0.01073959931,Down
LINCSCP_81781,SGI-1776,10uM,24h,A549,-0.36503172,0.01073986044,Down
LINCSCP_4192,Triprolidine,10uM,24h,A549,0.36502075,0.01074240095,Down
LINCSCP_118635,ZD-7288,10uM,24h,HT29,0.36500669,0.01074565893,Down
LINCSCP_25897,CHEMBL1269896,10uM,24h,HT29,0.36500105,0.0107469642,Down
LINCSCP_21600,Zileuton,100uM,6h,HEPG2,-0.36499616,0.01074809778,Down
LINCSCP_27900,BRD-K39092862-001-01-2,5uM,24h,HT29,0.36498997,0.01074953191,Down
LINCSCP_59765,BRD-K42056004,5uM,6h,VCAP,0.36498798,0.01074999385,Down
LINCSCP_120075,AT-9283,0.37uM,24h,HT29,0.3649874,0.01075012748,Down
LINCSCP_58199,Benactyzine,10uM,24h,VCAP,-0.36498273,0.0107512108,Down
LINCSCP_280134,KUC111774N,3uM,6h,PC3,-0.36497214,0.01075366451,Down
LINCSCP_22046,"N,N-Diethyl-2-(5-oxo-2,3-dihydro[1,3]thiazolo[3',2':1,2]pyrimido[5,4-b]indol-6(5H)-yl)acetamide",10uM,6h,HEPG2,-0.36496795,0.01075463663,Down
LINCSCP_32987,"L-755,507",10uM,6h,MCF7,0.36496501,0.01075531783,Down
LINCSCP_116285,Withaferin A,1.11uM,24h,HT29,0.36496066,0.01075632499,Down
LINCSCP_203266,CHEMBL1332325,10uM,24h,ASC,-0.36494928,0.01075896414,Down
LINCSCP_244618,Fluspirilene,10uM,24h,MCF7,0.36494599,0.0107597275,Down
LINCSCP_22601,Lavendustin C,10uM,6h,HEPG2,0.36494584,0.01075976205,Down
LINCSCP_8937,BRD-K62283710,10uM,24h,A549,-0.36494366,0.01076026763,Down
LINCSCP_156917,Celecoxib,0.04uM,24h,PC3,0.36493227,0.01076290932,Down
LINCSCP_93642,GSK256066,10uM,24h,HA1E,-0.36493169,0.01076304456,Down
LINCSCP_190807,ST50998710,10uM,6h,A549,-0.3649196,0.0107658482,Down
LINCSCP_81382,Sorafenib,10uM,24h,A549,0.36491146,0.01076773715,Down
LINCSCP_97609,IMD-0354,1.11uM,24h,HA1E,0.36490084,0.01077020257,Down
LINCSCP_59103,F1566-0341,10uM,6h,VCAP,0.36489405,0.01077178016,Down
LINCSCP_7776,BRD-K07452532,10uM,24h,A549,0.36489099,0.01077249032,Down
LINCSCP_13875,SCHEMBL6668531,10uM,6h,HA1E,-0.36488952,0.01077283088,Down
LINCSCP_309964,ACON1_002471,10uM,24h,VCAP,-0.36488628,0.01077358375,Down
LINCSCP_85123,AKT Inhibitor VIII,3.33uM,24h,BT20,-0.36488294,0.01077435792,Down
LINCSCP_11258,CI-218872,10uM,24h,ASC,-0.36486776,0.01077788399,Down
LINCSCP_52169,SCHEMBL15422156,10uM,24h,SKB,-0.3648623,0.01077915147,Down
LINCSCP_131239,PHA-793887,0.37uM,24h,MCF10A,0.36486053,0.01077956329,Down
LINCSCP_17403,AC1OCDAW,1.11uM,24h,HA1E,0.36486022,0.01077963604,Down
LINCSCP_65204,BRD-K04076294,10uM,24h,VCAP,-0.36485735,0.01078030275,Down
LINCSCP_204131,MRS 1220,10uM,24h,ASC,-0.36485517,0.01078080707,Down
LINCSCP_46513,Decitabine,10uM,24h,PC3,-0.36483164,0.01078627576,Down
LINCSCP_112221,OTSSP167,0.12uM,24h,HEPG2,-0.36482629,0.01078751917,Down
LINCSCP_119339,Ergothioneine,0.37uM,24h,HT29,-0.36478633,0.01079680971,Down
LINCSCP_137458,Chlorambucil,0.12uM,24h,MCF7,-0.36478359,0.01079744749,Down
LINCSCP_11689,A-443654,0.1uM,24h,BT20,-0.36476709,0.01080128591,Down
LINCSCP_113985,BMS-509744,1.11uM,24h,HME1,-0.36475705,0.01080362375,Down
LINCSCP_137172,Moxonidine,10uM,24h,MCF7,-0.36475039,0.01080517221,Down
LINCSCP_49313,Tacedinaline,0.5uM,24h,PC3,-0.36474353,0.01080677066,Down
LINCSCP_32371,BRD-K74133369-001-01-8,10uM,6h,MCF7,0.3647353,0.01080868563,Down
LINCSCP_101419,ANISODAMINE HYDROBROMIDE,1.11uM,24h,HELA,0.36472533,0.01081100714,Down
LINCSCP_19924,KUC104226,10uM,6h,HCC515,0.36471187,0.01081414116,Down
LINCSCP_127210,Linifanib,10uM,24h,HT29,0.36470748,0.01081516464,Down
LINCSCP_48386,BRD-K15524596,5uM,24h,PC3,-0.36469034,0.01081915738,Down
LINCSCP_295035,"8,10-Dimethyl-4-(2-methylphenyl)-3,4-dihydro-1H-pyrido[3',2':4,5]thieno[3,2-e][1,4]diazepine-2,5-dione",10uM,6h,VCAP,0.36468664,0.01082002035,Down
LINCSCP_66820,Vorinostat,10uM,6h,HA1E,0.36467695,0.01082227791,Down
LINCSCP_134993,Sotrastaurin,1.11uM,24h,MCF7,-0.36467425,0.01082290885,Down
LINCSCP_63977,BRD-K16113530,5uM,24h,VCAP,0.36465543,0.01082729515,Down
LINCSCP_136419,Rufinamide,1.11uM,24h,MCF7,-0.36463954,0.01083099966,Down
LINCSCP_167090,MILTEFOSINE [5mM],10uM,24h,YAPC,-0.36463479,0.01083210875,Down
LINCSCP_131616,BRD-A24396574-001-01-5,10uM,3h,MCF10A,-0.36462841,0.01083359591,Down
LINCSCP_151125,GW843682X,1.11uM,24h,PC3,-0.36462192,0.01083511012,Down
LINCSCP_51966,Pelitinib,1uM,6h,SKBR3,-0.36462174,0.01083515363,Down
LINCSCP_51842,NVP-AUY922,1uM,24h,SKBR3,-0.36461727,0.01083619656,Down
LINCSCP_16651,Pregnenolone,10uM,6h,HA1E,-0.36460783,0.01083839879,Down
LINCSCP_42423,BX 912,10uM,24h,NPC,-0.36460356,0.01083939656,Down
LINCSCP_260915,Mebendazole,10uM,24h,NKDBA,-0.36459565,0.01084124285,Down
LINCSCP_174465,Duloxetine,0.12uM,24h,YAPC,-0.36459362,0.01084171615,Down
LINCSCP_56810,CT-200783,10uM,24h,VCAP,0.36459027,0.0108424979,Down
LINCSCP_223900,"1,4-Diamino-2,3-dicyano-1,4-bis(methylthio)butadiene",10uM,6h,HT29,-0.36458548,0.01084361563,Down
LINCSCP_64165,BRD-K16050964,5uM,24h,VCAP,-0.36458223,0.01084437488,Down
LINCSCP_308534,BRD-K79968414,5uM,6h,VCAP,-0.36457398,0.01084630035,Down
LINCSCP_56241,DUP-697,10uM,24h,VCAP,0.3645724,0.01084667095,Down
LINCSCP_115858,Saracatinib,10uM,3h,HS578T,-0.36456196,0.01084910891,Down
LINCSCP_58240,Dichloroacetic acid,10uM,6h,VCAP,0.36454461,0.0108531603,Down
LINCSCP_120205,Camostat Mesilate,1.11uM,24h,HT29,-0.3645403,0.01085416945,Down
LINCSCP_114206,GSK 525762A,0.37uM,24h,HME1,0.36453897,0.01085447822,Down
LINCSCP_105479,AC1NWAQV,1.11uM,24h,HELA,0.36453725,0.01085488116,Down
LINCSCP_24378,AZD-8055,0.5uM,24h,HS578T,0.36452558,0.01085760905,Down
LINCSCP_53495,BSPBIO_001592,50uM,6h,SKMEL28,-0.36452192,0.01085846339,Down
LINCSCP_8227,BRD-K10087454,5uM,24h,A549,0.36451362,0.01086040454,Down
LINCSCP_37120,BRD-K36959991,10uM,6h,MCF7,-0.36451318,0.01086050662,Down
LINCSCP_207539,Triacetylresveratrol,10uM,24h,FIBRNPC,-0.36449433,0.01086491447,Down
LINCSCP_31700,CHEMBL349641,10uM,6h,MCF7,-0.36449227,0.01086539656,Down
LINCSCP_46117,88495-63-0,10uM,24h,PC3,0.3644877,0.01086646498,Down
LINCSCP_44241,SB408124,10uM,24h,PC3,0.36448729,0.0108665609,Down
LINCSCP_26469,CHEMBL3184547,10uM,6h,HT29,0.36448574,0.01086692359,Down
LINCSCP_186642,MLS003128718,10uM,24h,A375,-0.3644772,0.01086892073,Down
LINCSCP_23289,BRD-K94544211,10uM,6h,HEPG2,-0.36447673,0.01086903145,Down
LINCSCP_60826,MLS003129178,5uM,24h,VCAP,0.36443942,0.01087776353,Down
LINCSCP_18467,Racecadotril,10uM,24h,HCC515,0.36443753,0.01087820452,Down
LINCSCP_63250,BRD-K88279116,5uM,24h,VCAP,0.3644288,0.01088024903,Down
LINCSCP_57149,ABT737,10uM,6h,VCAP,-0.36439543,0.01088806457,Down
LINCSCP_37247,SA-247582,1uM,24h,MCF7,-0.36439404,0.01088839157,Down
LINCSCP_129962,SCHEMBL1564574,1.11uM,24h,LNCAP,0.36438952,0.01088944944,Down
LINCSCP_134167,MLS006011051,0.12uM,24h,MCF7,0.36437954,0.01089178826,Down
LINCSCP_35332,BRD-K51034923,10uM,24h,MCF7,0.36435436,0.01089769139,Down
LINCSCP_156901,RG2833 (RGFP109),3.33uM,24h,PC3,-0.36434845,0.01089907775,Down
LINCSCP_17351,ENMD-2076,0.04uM,24h,HA1E,-0.36434136,0.01090073975,Down
LINCSCP_62846,BRD-K02665621,5uM,24h,VCAP,-0.36433846,0.01090141985,Down
LINCSCP_25862,MLS000583956,10uM,24h,HT29,0.36433767,0.01090160463,Down
LINCSCP_665,PRIMA 1,40uM,24h,A375,-0.36433083,0.0109032087,Down
LINCSCP_88318,CGP 60474,3.33uM,24h,HA1E,-0.36432785,0.01090390772,Down
LINCSCP_116275,LDN 193189,0.12uM,24h,HT29,0.36432629,0.0109042744,Down
LINCSCP_151822,SCHEMBL618594,0.37uM,24h,PC3,0.36432558,0.01090444106,Down
LINCSCP_24721,SB525334,0.5uM,24h,HS578T,-0.36423836,0.01092491838,Down
LINCSCP_24930,CHEMBL2136735,10uM,6h,HS578T,-0.364234,0.01092594427,Down
LINCSCP_173505,Clofibric acid,0.12uM,24h,YAPC,-0.36422535,0.01092797518,Down
LINCSCP_72644,Colforsin,10uM,24h,A375,-0.36421887,0.01092950031,Down
LINCSCP_15975,KUC104248,10uM,6h,HA1E,-0.36420588,0.01093255416,Down
LINCSCP_34453,Alclometasone,10uM,24h,MCF7,-0.36418904,0.01093651187,Down
LINCSCP_126966,179324-69-7,20uM,24h,HT29,0.36417499,0.01093981859,Down
LINCSCP_19152,CID 91122153,10uM,6h,HCC515,-0.36416647,0.01094182125,Down
LINCSCP_35967,AKT Inhibitor IV,1uM,24h,MCF7,0.36416386,0.01094243564,Down
LINCSCP_42684,Melperone,10uM,24h,NPC,-0.36416127,0.01094304579,Down
LINCSCP_54462,Pimozide,10uM,6h,SW948,0.36416006,0.01094332959,Down
LINCSCP_312412,"13-Methyl-7-[9-(4,4,5,5,5-pentafluoropentylsulfinyl)nonyl]-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol",10uM,24h,VCAP,0.36415098,0.01094546631,Down
LINCSCP_86761,MLN-0128,0.04uM,24h,CD34,-0.36414591,0.0109466608,Down
LINCSCP_146020,1166227-08-2,10uM,24h,MNEU.E,0.36413982,0.01094809515,Down
LINCSCP_22045,F1396-0210,10uM,6h,HEPG2,-0.3641267,0.01095118269,Down
LINCSCP_60274,BRD-K22945779,5uM,6h,VCAP,0.36409698,0.0109581839,Down
LINCSCP_82221,Dasatinib,0.04uM,24h,A549,-0.36407959,0.01096228145,Down
LINCSCP_222056,TP14,0.12uM,24h,HEPG2,-0.3640723,0.01096399846,Down
LINCSCP_5330,MLS002264494,10uM,6h,A549,-0.36405112,0.01096899123,Down
LINCSCP_13705,Piperacetazine,10uM,24h,HA1E,-0.36405035,0.01096917392,Down
LINCSCP_199161,BRD-K95683812,5uM,24h,A549,0.3640493,0.01096941961,Down
LINCSCP_136423,CEP-32496,10uM,24h,MCF7,-0.36403818,0.01097204412,Down
LINCSCP_61453,BRD-K42610174,5uM,24h,VCAP,0.36402645,0.01097480891,Down
LINCSCP_155452,BRD-A36275421,1.11uM,24h,PC3,-0.3640207,0.0109761671,Down
LINCSCP_10683,Treprostinil,10uM,24h,ASC,-0.36401685,0.01097707539,Down
LINCSCP_204556,Docosatrienoic acid (22:3 n-3),10uM,24h,ASC,-0.36400439,0.01098001495,Down
LINCSCP_26159,VU0413238-1,10uM,6h,HT29,-0.36397809,0.01098622264,Down
LINCSCP_63880,BRD-K33341138,5uM,24h,VCAP,0.36395583,0.01099147956,Down
LINCSCP_282273,RS-100329,10uM,24h,PHH,-0.36394992,0.01099287563,Down
LINCSCP_83835,Dabrafenib,0.04uM,24h,ASC.C,-0.36394194,0.01099476007,Down
LINCSCP_310339,LY-294002,0.5uM,24h,VCAP,-0.3639234,0.01099914271,Down
LINCSCP_2531,Proscillaridin A,10uM,6h,A375,-0.36391653,0.01100076614,Down
LINCSCP_23254,SMR000197751,10uM,6h,HEPG2,-0.36391603,0.01100088334,Down
LINCSCP_2707,Ceforanide,10uM,6h,A375,0.36391334,0.01100152058,Down
LINCSCP_52315,CHROMOMYCIN-A3,10uM,24h,SKB,-0.36391301,0.0110015977,Down
LINCSCP_30528,Fcodpguefhccia-Uhfffaoysa-N,10uM,24h,MCF7,-0.36390753,0.01100289371,Down
LINCSCP_18556,Ergocornine,10uM,24h,HCC515,-0.36390335,0.01100388172,Down
LINCSCP_24099,TP14,10uM,24h,HEPG2,-0.36390158,0.01100430007,Down
LINCSCP_21736,Pevonedistat,10uM,6h,HEPG2,-0.36389993,0.01100468956,Down
LINCSCP_9239,FTI276,3uM,24h,A549,0.36389464,0.01100594196,Down
LINCSCP_39485,PF431396,0.1uM,24h,MDAMB231,-0.36389396,0.01100610135,Down
LINCSCP_78509,Aclidinium Bromide,3.33uM,24h,A375,0.36388891,0.01100729535,Down
LINCSCP_131510,GW843682X,1.11uM,3h,MCF10A,-0.36388647,0.0110078733,Down
LINCSCP_4385,PAC-1,10uM,6h,A549,-0.36387917,0.01100960073,Down
LINCSCP_5073,MLS001060864,10uM,6h,A549,0.36383785,0.01101937769,Down
LINCSCP_4776,HSCI1_000314,80uM,6h,A549,0.36382546,0.01102231015,Down
LINCSCP_62978,BRD-K57206606,5uM,6h,VCAP,0.36380026,0.01102827799,Down
LINCSCP_5402,SCH-23390,10uM,24h,A549,0.36378043,0.01103297725,Down
LINCSCP_46586,BROAD-SAI-071,10uM,6h,PC3,-0.36374946,0.01104031832,Down
LINCSCP_37041,BRD-K73408523,10uM,24h,MCF7,0.36373648,0.01104339498,Down
LINCSCP_57216,179324-69-7,0.01uM,6h,VCAP,0.36373328,0.01104415536,Down
LINCSCP_3810,BRD-K01621458,10uM,24h,A375,0.36371611,0.01104822659,Down
LINCSCP_47136,CHEMBL2360506,10uM,24h,PC3,-0.36371156,0.01104930791,Down
LINCSCP_37626,SA-1922932,0.5uM,24h,MCF7,0.36368724,0.01105507816,Down
LINCSCP_9299,"Ingenol 3,20-dibenzoate",1uM,6h,A549,-0.3636745,0.01105810376,Down
LINCSCP_3490,BRD-K24595067,5uM,24h,A375,-0.36366893,0.01105942669,Down
LINCSCP_56051,FPL64176,10uM,24h,VCAP,-0.36366106,0.01106129491,Down
LINCSCP_37082,CHEMBL2143415,3uM,6h,MCF7,-0.36365624,0.01106243927,Down
LINCSCP_138201,Ledipasvir,0.37uM,24h,MCF7,-0.36364211,0.01106579703,Down
LINCSCP_50619,HSCI1_000314,80uM,6h,PL21,-0.36364002,0.01106629297,Down
LINCSCP_61944,BRD-K13779607,5uM,24h,VCAP,0.36363446,0.01106761441,Down
LINCSCP_270926,CHEMBL1710685,10uM,6h,PC3,-0.36363149,0.01106832051,Down
LINCSCP_36552,SCHEMBL3954849,10uM,24h,MCF7,-0.3636281,0.01106912435,Down
LINCSCP_7777,BRD-K08448573,10uM,24h,A549,0.3636262,0.01106957586,Down
LINCSCP_143736,Chloroquine,3.33uM,24h,MCF7,0.36361746,0.01107165295,Down
LINCSCP_4029,BRD-K64106162,10uM,24h,A375,0.3635932,0.01107742216,Down
LINCSCP_168286,Medetomidine,0.37uM,24h,YAPC,-0.36359266,0.01107754974,Down
LINCSCP_39311,OSI-027,1uM,6h,MDAMB231,0.36357866,0.01108087891,Down
LINCSCP_205900,SMR000390896,10uM,6h,CORL23,0.36357818,0.01108099275,Down
LINCSCP_39100,GW843682X,10uM,24h,MDAMB231,-0.36356655,0.01108375949,Down
LINCSCP_17995,Picotamide,10uM,24h,HCC515,-0.36351497,0.01109603778,Down
LINCSCP_10358,Piplartine,10uM,6h,A673,-0.36345884,0.01110941083,Down
LINCSCP_1976,NCGC00172397-01,10uM,6h,A375,-0.36342019,0.01111862571,Down
LINCSCP_132506,WH-4-025,1.11uM,3h,MCF7,-0.36339757,0.01112402481,Down
LINCSCP_65153,BRD-K45322187,10uM,6h,VCAP,-0.36337265,0.01112997257,Down
LINCSCP_25902,AC1LEPRU,10uM,24h,HT29,0.36336956,0.01113070922,Down
LINCSCP_115401,WH-4-025,0.37uM,3h,HS578T,-0.36336693,0.0111313368,Down
LINCSCP_18786,SPECTRUM2_000920,10uM,24h,HCC515,-0.36335516,0.01113414747,Down
LINCSCP_140957,APIXABAN,10uM,24h,MCF7,-0.36334804,0.01113584935,Down
LINCSCP_47749,Cefadroxil,10uM,6h,PC3,-0.36334707,0.01113608121,Down
LINCSCP_152496,Veliparib,0.04uM,24h,PC3,-0.36333763,0.01113833588,Down
LINCSCP_53467,Cerulenin,40uM,6h,SKMEL28,-0.36332898,0.0111404034,Down
LINCSCP_42316,STK206352,10uM,24h,NPC,-0.36332524,0.01114129624,Down
LINCSCP_128802,PFI-1,0.37uM,24h,HUVEC,0.36329346,0.01114889247,Down
LINCSCP_117281,N-[4-Chloro-3-(trifluoromethyl)phenyl]-2-ethoxybenzamide,10uM,24h,HT29,-0.36328895,0.01114997089,Down
LINCSCP_61552,BRD-K10682047,5uM,24h,VCAP,-0.3632848,0.01115096274,Down
LINCSCP_133358,Dinaciclib,10uM,24h,MCF7,-0.36327427,0.01115348281,Down
LINCSCP_271020,ZSTK 474,10uM,6h,PC3,-0.36326575,0.01115552002,Down
LINCSCP_119398,Entecavir,1.11uM,24h,HT29,-0.36324958,0.01115939001,Down
LINCSCP_19824,"N-(2,3-Dimethylphenyl)bicyclo[2.2.1]heptane-2-carboxamide",10uM,6h,HCC515,0.36323761,0.01116225496,Down
LINCSCP_113176,AT-7519,10uM,24h,HME1,-0.36323682,0.01116244415,Down
LINCSCP_312051,BRD-K77644833,10uM,24h,VCAP,0.36319021,0.01117360365,Down
LINCSCP_74802,AC480 (BMS-599626),1.11uM,24h,A375,-0.36316845,0.01117881807,Down
LINCSCP_37109,CHEMBL2359871,10uM,6h,MCF7,0.36315424,0.01118222385,Down
LINCSCP_11177,Rhamnetin,10uM,24h,ASC,-0.36314427,0.01118461465,Down
LINCSCP_85974,Dasatinib,10uM,24h,BT20,-0.36314344,0.01118481219,Down
LINCSCP_123789,Lomerizine,0.12uM,24h,HT29,-0.36314151,0.0111852763,Down
LINCSCP_72419,Ergothioneine,1.11uM,24h,A375,-0.36313429,0.01118700723,Down
LINCSCP_35070,BRD-K22862802,5uM,24h,MCF7,0.36311792,0.01119093313,Down
LINCSCP_31423,KUC103884,10uM,24h,MCF7,-0.36311457,0.01119173713,Down
LINCSCP_44385,SU 1498,10uM,24h,PC3,0.36310639,0.01119370079,Down
LINCSCP_13252,Broad-Sai-370,10uM,24h,FIBRNPC,0.3630977,0.01119578418,Down
LINCSCP_136632,Inolitazone (dihydrochloride),0.04uM,24h,MCF7,-0.36309537,0.01119634493,Down
LINCSCP_257922,"N-(3-Cyano-4,5,6,7-tetrahydro-1-benzothiophen-2-yl)-2-{[3-cyano-6-(thiophen-2-yl)pyridin-2-yl]sulfanyl}acetamide",10uM,24h,NEU,-0.36309491,0.01119645349,Down
LINCSCP_65546,BRD-K94544211,10uM,6h,VCAP,-0.36308768,0.01119819034,Down
LINCSCP_42892,GR-79236,10uM,24h,NPC,-0.36308728,0.01119828638,Down
LINCSCP_36494,THZ-2-98-01,10uM,24h,MCF7,-0.3630792,0.01120022559,Down
LINCSCP_2818,MY 5445,10uM,6h,A375,0.36306724,0.01120309561,Down
LINCSCP_54554,Valproic acid,10uM,6h,SW948,-0.3630664,0.01120329772,Down
LINCSCP_1625,SCHEMBL14977174,10uM,6h,A375,0.36305139,0.01120690282,Down
LINCSCP_65819,BRD-K38841486,10uM,6h,VCAP,-0.36303522,0.01121078574,Down
LINCSCP_63399,BRD-K69719681,5uM,24h,VCAP,-0.36301825,0.01121486411,Down
LINCSCP_98954,SPIRONOLACTONE,10uM,24h,HA1E,-0.36301441,0.01121578659,Down
LINCSCP_39058,TORIN-2,0.5uM,24h,MDAMB231,-0.36301117,0.0112165669,Down
LINCSCP_97810,LY2090314,10uM,24h,HA1E,0.36298942,0.01122179452,Down
LINCSCP_55141,SCHEMBL2231351,1uM,6h,THP1,0.36298805,0.0112221249,Down
LINCSCP_46070,Oligomycin C,10uM,24h,PC3,0.36296404,0.011227898,Down
LINCSCP_1974,MEGXP0_000831,10uM,6h,A375,0.3629489,0.0112315412,Down
LINCSCP_8295,BRD-K77750380,5uM,24h,A549,0.36294045,0.01123357368,Down
LINCSCP_104065,Seocalcitol,1.11uM,24h,HELA,-0.36292552,0.01123716886,Down
LINCSCP_49867,NINDS_000152,10uM,24h,PHH,-0.36292158,0.01123811626,Down
LINCSCP_44749,SB258585,10uM,24h,PC3,0.36290788,0.0112414159,Down
LINCSCP_74404,MK-0812,10uM,24h,A375,-0.36289413,0.01124472784,Down
LINCSCP_281805,Glimepiride,10uM,24h,PHH,-0.36288011,0.01124810494,Down
LINCSCP_57241,Parthenolide,10uM,6h,VCAP,0.362876,0.01124909433,Down
LINCSCP_67815,Wortmannin,10uM,6h,NPC,-0.36285807,0.01125341621,Down
LINCSCP_121,Cycloheximide,10uM,6h,A375,-0.36285192,0.0112548982,Down
LINCSCP_192426,PD-160170,10uM,6h,A549,-0.36284803,0.01125583514,Down
LINCSCP_6006,CBDIVE_007485,10uM,6h,A549,-0.36283916,0.01125797401,Down
LINCSCP_10365,L-690330,10uM,6h,A673,-0.36283654,0.0112586057,Down
LINCSCP_116138,CHIR-99021,0.12uM,3h,HS578T,0.36283638,0.01125864412,Down
LINCSCP_39082,CGP 60474,1uM,24h,MDAMB231,-0.36282928,0.01126035722,Down
LINCSCP_44920,Calcitriol,1uM,24h,PC3,-0.36281522,0.01126374718,Down
LINCSCP_62733,BRD-K48047626,5uM,6h,VCAP,0.36278033,0.01127216733,Down
LINCSCP_28760,BRD-K32581454-001-01-5,10uM,24h,HUH7,0.36277654,0.01127308115,Down
LINCSCP_31476,MLS000095263,10uM,6h,MCF7,0.36277009,0.01127463754,Down
LINCSCP_62734,BRD-K51360326,5uM,6h,VCAP,-0.36273439,0.01128325891,Down
LINCSCP_128718,GSK-1070916,0.04uM,24h,HUVEC,0.36270155,0.01129119652,Down
LINCSCP_52303,Raltitrexed,10uM,24h,SKB,-0.36268975,0.01129404725,Down
LINCSCP_179448,Ketorolac,10uM,6h,A375,-0.36268655,0.01129482174,Down
LINCSCP_279508,BRD-K65809558,10uM,6h,PC3,-0.36268589,0.01129498243,Down
LINCSCP_14632,SPECTRUM_001522,10uM,24h,HA1E,0.3626725,0.0112982186,Down
LINCSCP_35522,Broad-Sai-424,5uM,24h,MCF7,0.36266724,0.01129949227,Down
LINCSCP_305750,CHEMBL3183425,5uM,24h,VCAP,-0.362627,0.01130922854,Down
LINCSCP_62232,BRD-K85806228,5uM,6h,VCAP,-0.36261776,0.01131146542,Down
LINCSCP_190767,BRD-K52099002,10uM,6h,A549,-0.36261077,0.01131315758,Down
LINCSCP_10828,KI-16425,10uM,24h,ASC,-0.36259867,0.01131608714,Down
