signatureid,compound,concentration,time,cellline,similarity,pValue,sig_direction
LINCSCP_34034,BRD-K50204028,10uM,6h,MCF7,0.32370821,0.02480607621,Up
LINCSCP_156887,MG-132,20uM,24h,PC3,0.32369247,0.02481349285,Up
LINCSCP_68474,Wortmannin,10uM,6h,VCAP,-0.32369186,0.02481377997,Up
LINCSCP_38524,AZD-1152-HQPA,0.37uM,24h,MCF7,0.32369154,0.0248139325,Up
LINCSCP_131299,BMS-387032,0.37uM,24h,MCF10A,-0.32368981,0.02481475037,Up
LINCSCP_118506,MG-132,20uM,24h,HT29,0.32368596,0.0248165615,Up
LINCSCP_82410,GSK-J2,1.11uM,24h,A549,-0.32366345,0.02482718139,Up
LINCSCP_135536,Oprozomib (ONX 0912),10uM,24h,MCF7,0.32366061,0.02482852008,Up
LINCSCP_24548,Aurora A Inhibitor I,10uM,6h,HS578T,-0.32365501,0.02483116171,Up
LINCSCP_212716,PCI-34051,0.5uM,6h,HA1E,0.32365436,0.02483146693,Up
LINCSCP_1410,"Triazolothiadiazine, 6",10uM,24h,A375,-0.32365362,0.02483181528,Up
LINCSCP_86079,ZSTK 474,0.37uM,24h,BT20,0.32363366,0.02484123475,Up
LINCSCP_4350,Gingerol,10uM,6h,A549,-0.32362408,0.02484575668,Up
LINCSCP_60882,BRD-K44011183,5uM,24h,VCAP,-0.32362337,0.02484609063,Up
LINCSCP_170319,179324-69-7,20uM,24h,YAPC,0.32360902,0.02485286167,Up
LINCSCP_61343,BRD-K40603797,5uM,6h,VCAP,0.32360199,0.02485618084,Up
LINCSCP_14250,"3,5-Bis(4-methylbenzylidene)piperidin-4-one",10uM,6h,HA1E,0.32360197,0.02485619193,Up
LINCSCP_155331,N-Butyldeoxynojirmycin HCL,10uM,24h,PC3,0.32359253,0.02486065028,Up
LINCSCP_22734,Phenformin,10uM,6h,HEPG2,0.32358634,0.02486357375,Up
LINCSCP_23304,F1304-0056,10uM,24h,HEPG2,0.32358442,0.02486447811,Up
LINCSCP_56113,AC1NNAUY,10uM,6h,VCAP,0.32357678,0.02486808758,Up
LINCSCP_272204,Flurbiprofen,10uM,6h,PC3,0.32356792,0.02487227091,Up
LINCSCP_128337,TPCA-1,0.37uM,24h,HUVEC,-0.32355404,0.02487883302,Up
LINCSCP_173619,TCB2,0.12uM,24h,YAPC,0.32353399,0.02488830533,Up
LINCSCP_228968,BRD-K67319066,5uM,24h,HT29,0.32352669,0.02489175672,Up
LINCSCP_40211,JZL-184,10uM,6h,NCIH508,-0.3235265,0.0248918488,Up
LINCSCP_103151,MG-132,20uM,24h,HELA,0.32352602,0.02489207369,Up
LINCSCP_115769,Y-39983,3.33uM,24h,HS578T,-0.32352596,0.02489210391,Up
LINCSCP_9254,MLS000038106,3uM,24h,A549,-0.32351822,0.02489575999,Up
LINCSCP_137338,BRD-A83706824,0.12uM,24h,MCF7,-0.32351266,0.02489839068,Up
LINCSCP_74713,Fluconazole,0.37uM,24h,A375,-0.3235121,0.02489865554,Up
LINCSCP_93892,Cholic acid,0.12uM,24h,HA1E,-0.32350842,0.02490039309,Up
LINCSCP_41630,BRD-K07125273,0.5uM,24h,NKDBA,0.3235018,0.02490352657,Up
LINCSCP_294952,ACON1_002294,10uM,6h,VCAP,-0.32349325,0.02490756972,Up
LINCSCP_104501,179324-69-7,20uM,24h,HELA,0.3234684,0.02491932531,Up
LINCSCP_243533,Aceclofenac,10uM,24h,MCF7,-0.32346319,0.02492178874,Up
LINCSCP_46927,Apigenin,10uM,6h,PC3,-0.32345856,0.0249239788,Up
LINCSCP_8320,MLS003129584,5uM,24h,A549,0.32345479,0.02492576263,Up
LINCSCP_1959,AC1MG7IW,10uM,6h,A375,-0.32345374,0.02492626153,Up
LINCSCP_139705,RASAGILINE,3.33uM,24h,MCF7,-0.32344989,0.02492808186,Up
LINCSCP_16674,"24(S),25-epoxycholesterol",10uM,6h,HA1E,0.32344766,0.02492913881,Up
LINCSCP_1741,SCHEMBL2554014,10uM,6h,A375,0.32343619,0.02493456647,Up
LINCSCP_117362,Azacitidine,0.37uM,24h,HT29,0.32342752,0.02493867279,Up
LINCSCP_68287,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",10uM,24h,VCAP,0.32340807,0.02494788287,Up
LINCSCP_65132,BRD-K16329066-019-01-1,10uM,6h,VCAP,-0.32339398,0.024954557120000002,Up
LINCSCP_27165,Parthenolide,10uM,6h,HT29,0.32338715,0.02495779137,Up
LINCSCP_62649,BRD-K37991633,5uM,24h,VCAP,0.32338658,0.02495806158,Up
LINCSCP_68519,Wortmannin,10uM,24h,VCAP,0.32338465,0.02495897593,Up
LINCSCP_38854,LY-294002,10uM,6h,MCF7,-0.32337174,0.02496509193,Up
LINCSCP_115309,Radicicol,3.33uM,3h,HS578T,0.32335782,0.02497169157,Up
LINCSCP_75339,Arundine,0.33uM,24h,A375,-0.32335484,0.02497310037,Up
LINCSCP_45081,ML162,10uM,6h,PC3,0.32335449,0.02497326682,Up
LINCSCP_104121,Lorglumide,0.12uM,24h,HELA,-0.32332861,0.02498553841,Up
LINCSCP_36086,Dactolisib,0.5uM,6h,MCF7,-0.32330693,0.02499581921,Up
LINCSCP_6189,CHEMBL2141850,10uM,24h,A549,-0.32329451,0.0250017116,Up
LINCSCP_16869,BRD-K64099269,10uM,6h,HA1E,-0.32329354,0.02500217512,Up
LINCSCP_239380,CHEMBL1619263,10uM,24h,MCF7,-0.3232904,0.02500366486,Up
LINCSCP_268076,MLS002264472,10uM,24h,PC3,0.32328474,0.02500634857,Up
LINCSCP_40142,RG 108,80uM,6h,NCIH2073,-0.32328362,0.02500688114,Up
LINCSCP_105138,179324-69-7,20uM,24h,HELA,0.32327865,0.02500923811,Up
LINCSCP_71274,Ziprasidone,0.37uM,24h,A375,0.32326957,0.02501354633,Up
LINCSCP_44280,"THR1 Inhibitor, 2",10uM,6h,PC3,0.32324133,0.02502695269,Up
LINCSCP_52926,Skatole,10uM,24h,SKB,0.32322939,0.02503262714,Up
LINCSCP_1729,VU0365118-1,10uM,6h,A375,0.32321653,0.02503873422,Up
LINCSCP_177904,MLS002264485,10uM,24h,A375,0.32321648,0.02503875877,Up
LINCSCP_11795,CP-724714,0.5uM,24h,BT20,0.32321323,0.02504030226,Up
LINCSCP_203843,Homosalate,10uM,24h,ASC,-0.32321174,0.02504100794,Up
LINCSCP_13223,Phenylbutanoic acid,10uM,24h,FIBRNPC,0.32320646,0.02504351618,Up
LINCSCP_154898,Lacidipine,0.12uM,24h,PC3,0.32320191,0.025045682,Up
LINCSCP_158571,Lomerizine,10uM,24h,PC3,-0.32318701,0.02505275934,Up
LINCSCP_124502,Doxapram,0.37uM,24h,HT29,-0.32317877,0.02505667656,Up
LINCSCP_10917,Afatinib,10uM,24h,ASC,0.3231665,0.02506250857,Up
LINCSCP_68549,Vorinostat,10uM,6h,VCAP,0.32315998,0.02506560922,Up
LINCSCP_251131,SCHEMBL3092652,0.5uM,6h,MCF7,0.32315474,0.02506810133,Up
LINCSCP_62740,BRD-K68504618,5uM,6h,VCAP,0.3231501,0.0250703083,Up
LINCSCP_105136,179324-69-7,20uM,24h,HELA,0.32314543,0.02507252851,Up
LINCSCP_13259,PCI-34051,10uM,24h,FIBRNPC,0.32314518,0.02507264793,Up
LINCSCP_104420,179324-69-7,20uM,24h,HELA,0.32314194,0.02507418706,Up
LINCSCP_49055,BRD-K94034047,10uM,24h,PC3,-0.32312741,0.02508110109,Up
LINCSCP_174948,Pimecrolimus,3.33uM,24h,YAPC,-0.32310447,0.02509201247,Up
LINCSCP_43637,FK 866,10uM,6h,NPC,0.32309483,0.02509660101,Up
LINCSCP_118864,MG-132,20uM,24h,HT29,0.32309166,0.02509811106,Up
LINCSCP_3404,BRD-K30820123,5uM,24h,A375,0.32308964,0.02509907363,Up
LINCSCP_54652,Triacsin C,10uM,6h,SW948,0.32306951,0.02510865491,Up
LINCSCP_144934,Neratinib,3.33uM,3h,MDAMB231,-0.32306832,0.02510922092,Up
LINCSCP_23014,8-Bromo-cgmp,10uM,6h,HEPG2,-0.32305867,0.02511381691,Up
LINCSCP_64027,BRD-K85568664,5uM,24h,VCAP,0.32304421,0.02512070447,Up
LINCSCP_122294,179324-69-7,20uM,24h,HT29,0.32304023,0.02512260203,Up
LINCSCP_3297,BRD-K68864067,5uM,24h,A375,0.32303388,0.02512562473,Up
LINCSCP_227343,(R)-3-Carboxy-4-hydroxyphenylglycine,10uM,6h,HT29,-0.32301622,0.02513404193,Up
LINCSCP_37344,SA-89735,3uM,6h,MCF7,-0.32301462,0.02513480174,Up
LINCSCP_235679,Withaferin A,1uM,6h,MCF7,0.32300954,0.02513722588,Up
LINCSCP_25818,"3,5-Bis(4-methylbenzylidene)piperidin-4-one",10uM,6h,HT29,0.32300456,0.02513959965,Up
LINCSCP_251525,Lapatinib,0.1uM,6h,MCF7,-0.32299662,0.02514338463,Up
LINCSCP_68486,Withaferin A,10uM,24h,VCAP,0.322995,0.02514415446,Up
LINCSCP_32370,NCGC00170233-01,10uM,6h,MCF7,-0.32298883,0.02514709562,Up
LINCSCP_102116,CICLESONIDE,0.12uM,24h,HELA,-0.32298225,0.02515023614,Up
LINCSCP_266696,Nicardipine,10uM,24h,PC3,0.32297318,0.02515455819,Up
LINCSCP_26411,T5840683,10uM,6h,HT29,-0.32297295,0.02515466947,Up
LINCSCP_6420,Palbociclib,10uM,24h,A549,0.3229697,0.02515621802,Up
LINCSCP_58799,"3,6-Dimethyl-9-[6-(oxiran-2-yl)-6-oxohexyl]decahydropyrrolo[1,2-a][1,4,7,10]tetraazacyclododecine-1,4,7,10-tetrone",10uM,24h,VCAP,0.32296694,0.02515753486,Up
LINCSCP_1446,"Triazolothiadiazine, 22",10uM,24h,A375,-0.3229664,0.02515779214,Up
LINCSCP_3719,BRD-K61001510,10uM,24h,A375,-0.32296214,0.02515982468,Up
LINCSCP_106008,MK-8033,0.37uM,24h,HELA,-0.32294938,0.02516591283,Up
LINCSCP_65192,BRD-K85413794,0.01uM,6h,VCAP,0.32293962,0.02517056968,Up
LINCSCP_13471,MLS000709026,40uM,6h,H1299,0.32293011,0.02517510363,Up
LINCSCP_62460,BRD-K51368089,5uM,24h,VCAP,0.32290492,0.02518712689,Up
LINCSCP_45855,CHEMBL1393909,10uM,6h,PC3,0.32290468,0.02518724189,Up
LINCSCP_237373,KUC104491N,10uM,24h,MCF7,0.32290087,0.02518906255,Up
LINCSCP_16762,THZ-2-98-01,10uM,6h,HA1E,-0.32288509,0.02519659845,Up
LINCSCP_163790,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",0.04uM,24h,SKBR3,0.32288431,0.02519697137,Up
LINCSCP_59952,BRD-K07951922,5uM,6h,VCAP,-0.32287458,0.02520161725,Up
LINCSCP_23540,F1304-0056,10uM,6h,HEPG2,0.32284045,0.02521792199,Up
LINCSCP_66750,"Trichostatin A, Streptomyces Sp.",10uM,6h,FIBRNPC,0.32283078,0.02522254291,Up
LINCSCP_289014,BMS-299897,10uM,6h,U937,0.32282174,0.02522686543,Up
LINCSCP_95299,Cilostazol,0.04uM,24h,HA1E,0.32281713,0.02522906669,Up
LINCSCP_249740,BRD-K23488072,10uM,24h,MCF7,0.32281677,0.0252292429,Up
LINCSCP_139981,R547,1.11uM,24h,MCF7,0.32281305,0.02523102145,Up
LINCSCP_254883,TL_HRAS26,1.11uM,24h,MCF7,0.32281213,0.02523146009,Up
LINCSCP_92619,TG 100801,10uM,24h,HA1E,-0.32280787,0.02523349704,Up
LINCSCP_170318,179324-69-7,20uM,24h,YAPC,0.32280552,0.02523461919,Up
LINCSCP_63551,BRD-K03448064,5uM,6h,VCAP,0.32278496,0.02524445318,Up
LINCSCP_54804,MLN 2238,10uM,6h,T3M10,0.32278026,0.02524669812,Up
LINCSCP_126609,179324-69-7,20uM,24h,HT29,0.3227666,0.0252532368,Up
LINCSCP_171844,BRD-A08662020,0.12uM,24h,YAPC,-0.32273423,0.02526872821,Up
LINCSCP_133798,Mocetinostat,0.04uM,24h,MCF7,0.32273405,0.02526881222,Up
LINCSCP_63037,BRD-K49525275,5uM,24h,VCAP,0.32271325,0.02527877069,Up
LINCSCP_146940,Belinostat,3.33uM,24h,NEU,-0.32270867,0.0252809653,Up
LINCSCP_15077,Anpirtoline,10uM,24h,HA1E,0.32270795,0.02528131057,Up
LINCSCP_160264,Pitavastatin Calcium,1.11uM,24h,PC3,0.32270196,0.02528417697,Up
LINCSCP_32191,CHEMDIV3_004193,10uM,24h,MCF7,0.3226949,0.02528755681,Up
LINCSCP_177845,MLS003448149,10uM,24h,A375,-0.32269447,0.02528776747,Up
LINCSCP_21086,179324-69-7,0.5uM,6h,HCC515,0.32268712,0.025291286,Up
LINCSCP_29334,Temozolomide,10uM,6h,LOVO,0.32267646,0.02529639316,Up
LINCSCP_151128,GW843682X,0.04uM,24h,PC3,-0.32265471,0.02530681352,Up
LINCSCP_307882,BRD-K08936794,5uM,6h,VCAP,0.32264999,0.02530907742,Up
LINCSCP_111217,AKT Inhibitor VIII,10uM,24h,HEPG2,-0.32264664,0.02531068325,Up
LINCSCP_15751,CHEMBL578162,10uM,24h,HA1E,0.32262151,0.02532273108,Up
LINCSCP_48762,BRD-K35247118,10uM,24h,PC3,0.32261525,0.02532573653,Up
LINCSCP_128297,Idelalisib,3.33uM,24h,HUES3,-0.32259288,0.02533646373,Up
LINCSCP_180019,SU4312,10uM,6h,A375,0.32258544,0.02534003535,Up
LINCSCP_103065,179324-69-7,20uM,24h,HELA,0.32258362,0.02534090588,Up
LINCSCP_75144,MG-132,20uM,24h,A375,0.32256836,0.02534823322,Up
LINCSCP_50063,SPECTRUM_000894,10uM,24h,PHH,-0.32256613,0.02534930105,Up
LINCSCP_178777,Piceid,10uM,6h,A375,0.32256406,0.02535029368,Up
LINCSCP_62226,BRD-K75809222,5uM,6h,VCAP,0.32256322,0.02535069956,Up
LINCSCP_28698,"2-(3,4-Dichlorophenyl)-2,3-dihydro-1,3-benzoxazole",10uM,24h,HUH7,0.32256237,0.02535110579,Up
LINCSCP_221103,Sirolimus,10uM,6h,HEPG2,0.32255923,0.02535261362,Up
LINCSCP_9984,Sirolimus,0.37uM,24h,A549,0.32255001,0.02535704106,Up
LINCSCP_118004,Propafenone,0.04uM,24h,HT29,0.32254376,0.02536004235,Up
LINCSCP_102263,179324-69-7,20uM,24h,HELA,0.32253512,0.02536419146,Up
LINCSCP_21409,Tozasertib,10uM,6h,HEC108,-0.32252662,0.02536826898,Up
LINCSCP_14610,HMS2093P09,10uM,24h,HA1E,-0.32250959,0.02537645158,Up
LINCSCP_285867,PRIMA 1,40uM,6h,SKM1,0.32249632,0.02538282688,Up
LINCSCP_55804,Digoxin,10uM,6h,VCAP,0.32248507,0.02538823442,Up
LINCSCP_32798,THZ-2-98-01,10uM,6h,MCF7,0.32248489,0.02538831944,Up
LINCSCP_129994,Selumetinib,0.12uM,24h,LNCAP,0.32247502,0.02539306551,Up
LINCSCP_30423,Cyclosporine,10uM,24h,MCF7,0.32246911,0.02539590251,Up
LINCSCP_119141,179324-69-7,20uM,24h,HT29,0.32246866,0.02539612204,Up
LINCSCP_165606,Veliparib,0.37uM,24h,SKL,0.32246197,0.02539933776,Up
LINCSCP_48644,ZINC82368620,10uM,6h,PC3,-0.32245648,0.02540197408,Up
LINCSCP_103639,Halofantrine,3.33uM,24h,HELA,-0.32244201,0.02540893347,Up
LINCSCP_15345,CHEMBL1222381,80uM,24h,HA1E,-0.32243349,0.02541303219,Up
LINCSCP_103550,Sulfadoxine,1.11uM,24h,HELA,-0.32242902,0.02541517963,Up
LINCSCP_9656,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",10uM,24h,A549,0.32242568,0.02541678638,Up
LINCSCP_47454,Acebutolol,10uM,24h,PC3,0.32242469,0.02541726234,Up
LINCSCP_5024,SMR000046567,10uM,24h,A549,0.32242352,0.02541782629,Up
LINCSCP_22826,SKF 86002,10uM,6h,HEPG2,0.32241988,0.02541958046,Up
LINCSCP_28911,Emetine,3uM,6h,HUH7,-0.3224089,0.02542485961,Up
LINCSCP_58270,6998-75-0,10uM,6h,VCAP,0.32240329,0.02542756111,Up
LINCSCP_117644,TAK-715,0.04uM,24h,HT29,-0.32238483,0.02543644649,Up
LINCSCP_111374,Pelitinib,3.33uM,24h,HEPG2,-0.32237902,0.02543924023,Up
LINCSCP_46449,HMS1476K01,10uM,24h,PC3,0.32237414,0.02544159051,Up
LINCSCP_221908,TL_HRAS26,0.12uM,24h,HEPG2,0.32237395,0.02544168317,Up
LINCSCP_20529,Fenretinide,10uM,6h,HCC515,-0.32237212,0.02544256581,Up
LINCSCP_81317,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",3.33uM,24h,A549,0.3223707,0.02544324703,Up
LINCSCP_46522,PK04_098276,10uM,24h,PC3,0.32236186,0.02544750554,Up
LINCSCP_7373,NSC5112,10uM,6h,A549,-0.32236102,0.02544790932,Up
LINCSCP_122190,MG-132,20uM,24h,HT29,0.32235466,0.02545097063,Up
LINCSCP_55819,Oxindole I,10uM,6h,VCAP,0.32234985,0.02545328636,Up
LINCSCP_17909,JX401,10uM,24h,HCC515,0.32234844,0.02545396705,Up
LINCSCP_51071,Chaetocin,0.1uM,6h,RMUGS,0.32234691,0.02545470125,Up
LINCSCP_260916,Mebendazole,20uM,24h,NKDBA,0.32234224,0.02545695408,Up
LINCSCP_27673,BRD-K34160774,5uM,24h,HT29,0.32233686,0.02545954354,Up
LINCSCP_219611,"9-Fluoro-11,17,21-trihydroxy-16-methylpregna-1,4-diene-3,20-dione",10uM,6h,HEPG2,0.32231975,0.02546778865,Up
LINCSCP_4716,XAV 939,10uM,6h,A549,0.32231576,0.02546970941,Up
LINCSCP_74465,Berberine,3.33uM,24h,A375,-0.32231102,0.02547199459,Up
LINCSCP_30442,AC1NXRFO,40uM,24h,MCF7,0.32230814,0.02547338075,Up
LINCSCP_177893,MLS003448162,10uM,24h,A375,-0.32229779,0.02547837074,Up
LINCSCP_131058,Dactolisib,3.33uM,3h,MCF10A,0.32228284,0.02548557656,Up
LINCSCP_117115,WZ 4002,10uM,24h,HT29,0.32225642,0.02549831805,Up
LINCSCP_3976,Estriol,10uM,24h,A375,0.32224945,0.02550167822,Up
LINCSCP_144675,CHEMBL1083527,0.04uM,24h,MDAMB231,0.32224816,0.02550230487,Up
LINCSCP_98014,CL-976,3.33uM,24h,HA1E,0.32224564,0.0255035192,Up
LINCSCP_168419,MG-132,20uM,24h,YAPC,0.32223207,0.02551006604,Up
LINCSCP_68639,Wortmannin,10uM,24h,VCAP,0.32222902,0.02551153473,Up
LINCSCP_6994,Wortmannin,10uM,24h,A549,0.32220825,0.02552155989,Up
LINCSCP_60208,BRD-K54560380,5uM,24h,VCAP,0.32219599,0.02552748047,Up
LINCSCP_282411,IMD-0354,10uM,24h,PHH,0.32218158,0.02553443597,Up
LINCSCP_288916,Calcitriol,1uM,6h,U937,-0.3221808,0.02553481419,Up
LINCSCP_9525,SCHEMBL16226502,0.1uM,6h,A549,0.3221765,0.02553689042,Up
LINCSCP_227965,AR-196/42202287,10uM,6h,HT29,-0.3221692,0.02554041502,Up
LINCSCP_11305,SB-366791,10uM,24h,ASC,-0.32216511,0.02554239313,Up
LINCSCP_111601,BMS-345541,10uM,24h,HEPG2,0.32215531,0.02554712366,Up
LINCSCP_18772,BRD-A28746609,10uM,24h,HCC515,-0.32215264,0.0255484177,Up
LINCSCP_202308,Wortmannin,1.11uM,24h,A549,0.3221479,0.02555070542,Up
LINCSCP_43208,Oxyphenbutazone,10uM,24h,NPC,0.32214256,0.02555328737,Up
LINCSCP_312435,BRD-K14989056,3uM,24h,VCAP,0.32212767,0.02556048284,Up
LINCSCP_5120,MLS-0390843.0001,10uM,6h,A549,-0.3221239,0.02556230398,Up
LINCSCP_10635,Resveratrol,10uM,6h,AGS,-0.32212106,0.025563674,Up
LINCSCP_127308,CHIR-265,1.11uM,24h,HT29,-0.32211852,0.02556490632,Up
LINCSCP_59128,CAY10585,10uM,6h,VCAP,-0.32211379,0.02556718994,Up
LINCSCP_17808,CAY10618,10uM,6h,HCC15,0.32211048,0.02556878984,Up
LINCSCP_4314,SPECTRUM_000011,10uM,6h,A549,-0.32210979,0.02556912559,Up
LINCSCP_91180,Sitagliptin,1.11uM,24h,HA1E,0.32209376,0.02557687547,Up
LINCSCP_43659,BSPBIO_001592,10uM,6h,NPC,-0.3220936,0.02557695175,Up
LINCSCP_58018,Tibolone,10uM,6h,VCAP,0.32208762,0.02557984625,Up
LINCSCP_120182,Perampanel,1.11uM,24h,HT29,0.32207595,0.02558548808,Up
LINCSCP_107457,MG-132,20uM,24h,HELA,0.32207225,0.02558727845,Up
LINCSCP_44816,SMR000075319,60uM,24h,PC3,-0.32207093,0.02558791701,Up
LINCSCP_46913,MLS000583957,10uM,6h,PC3,0.32207067,0.02558804394,Up
LINCSCP_140232,INOSITOL,3.33uM,24h,MCF7,-0.32206652,0.02559004972,Up
LINCSCP_24723,SB525334,1uM,24h,HS578T,0.32206567,0.02559046314,Up
LINCSCP_44214,Vanoxerine,10uM,24h,PC3,-0.32205798,0.02559418314,Up
LINCSCP_52828,7Beta-forskolin,10uM,24h,SKB,0.3220519,0.025597125,Up
LINCSCP_25613,79966-13-5,10uM,24h,HT29,-0.32204992,0.02559807976,Up
LINCSCP_213557,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",10uM,6h,HCC515,0.32204967,0.02559820337,Up
LINCSCP_12227,SCHEMBL16980224,10uM,24h,BT20,0.32204775,0.02559913422,Up
LINCSCP_64811,BRD-K84023371,10uM,6h,VCAP,0.32204154,0.02560213873,Up
LINCSCP_1256,CHEMBL1398049,10uM,24h,A375,0.32203436,0.0256056141,Up
LINCSCP_93942,Dexniguldipine,10uM,24h,HA1E,-0.32202968,0.02560787973,Up
LINCSCP_104700,Carfilzomib (PR-171),3.33uM,24h,HELA,0.32202519,0.02561005072,Up
LINCSCP_281097,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",10uM,24h,PHH,0.32202241,0.02561139908,Up
LINCSCP_55730,AC1MLYN7,10uM,6h,VCAP,0.32201698,0.02561402752,Up
LINCSCP_43602,Calpain Inhibitor I,10uM,6h,NPC,0.32198787,0.02562812361,Up
LINCSCP_206189,7-Nitroindazole,80uM,6h,COV644,-0.32197921,0.02563231648,Up
LINCSCP_289762,BAY-117821,10uM,6h,VCAP,0.32194951,0.02564670889,Up
LINCSCP_103025,Closantel,0.37uM,24h,HELA,0.32194506,0.02564886853,Up
LINCSCP_54807,3-Methyladenine,10uM,6h,T3M10,0.32194462,0.02564908025,Up
LINCSCP_107268,Fluticasone Propionate,0.37uM,24h,HELA,-0.32194374,0.02564950652,Up
LINCSCP_142437,Avasimibe,0.12uM,24h,MCF7,-0.32193146,0.02565545861,Up
LINCSCP_171876,Vortioxetine (Lu AA21004) HBr,10uM,24h,YAPC,-0.32193114,0.02565561303,Up
LINCSCP_88326,SGI-1776,0.37uM,24h,HA1E,-0.32192145,0.02566031465,Up
LINCSCP_68383,Sirolimus,10uM,24h,VCAP,0.32190034,0.0256705489,Up
LINCSCP_24847,BRD-A24396574-001-01-5,10uM,6h,HS578T,0.3218994,0.0256710082,Up
LINCSCP_68718,Withaferin A,10uM,24h,VCAP,0.32189573,0.02567278869,Up
LINCSCP_69305,C19H19FN4O3,0.37uM,24h,A375,0.32189474,0.02567326735,Up
LINCSCP_222471,GW-5074,0.5uM,6h,HS578T,0.32186736,0.0256865504,Up
LINCSCP_140092,AZD-1775,0.04uM,24h,MCF7,0.32185165,0.02569417771,Up
LINCSCP_197585,BRD-K63987424,5uM,24h,A549,-0.32184744,0.02569621875,Up
LINCSCP_127350,Ingenol Mebutate,1.11uM,24h,HT29,0.32182736,0.0257059678,Up
LINCSCP_26208,SR-02000000448,10uM,6h,HT29,-0.32181889,0.02571008455,Up
LINCSCP_40,Sorafenib,10uM,6h,A375,-0.32180559,0.02571654197,Up
LINCSCP_50747,LE-135,20uM,6h,RKO,0.32180052,0.02571900545,Up
LINCSCP_85778,AS601245,1.11uM,3h,BT20,-0.32179269,0.02572280863,Up
LINCSCP_238299,Palonosetron,10uM,24h,MCF7,-0.32178312,0.02572746196,Up
LINCSCP_65612,BRD-K28995283,10uM,24h,VCAP,0.32177816,0.0257298714,Up
LINCSCP_114902,TGX 221,3.33uM,24h,HS578T,0.32177745,0.02573021737,Up
LINCSCP_35668,Chaetocin,1uM,24h,MCF7,0.32176502,0.0257362564,Up
LINCSCP_116249,Dovitinib,1.11uM,24h,HT29,-0.32176397,0.02573676762,Up
LINCSCP_254157,BRD-K71714567,1uM,6h,MCF7,0.32176059,0.02573841316,Up
LINCSCP_66058,BRD-K89020690,0.5uM,24h,VCAP,0.32175369,0.02574176526,Up
LINCSCP_4210,GW305074X,10uM,24h,A549,-0.3217452,0.02574589202,Up
LINCSCP_111061,"Dihydroorotate Dehydrogenase Inhibitor, Brequinar",10uM,24h,HELA,-0.32172445,0.02575598613,Up
LINCSCP_163806,QL47,0.37uM,24h,SKBR3,-0.32171529,0.02576044026,Up
LINCSCP_52499,CBIOL_001848,10uM,24h,SKB,0.32170678,0.02576458227,Up
LINCSCP_84836,JNJ-38877605,1.11uM,24h,ASC,-0.32169789,0.02576890604,Up
LINCSCP_120135,179324-69-7,20uM,24h,HT29,0.32169075,0.025772382,Up
LINCSCP_23190,BRD-K40949493,10uM,6h,HEPG2,0.32168599,0.02577469768,Up
LINCSCP_141197,MG-132,20uM,24h,MCF7,0.32167972,0.02577775021,Up
LINCSCP_62885,BRD-K37766746,5uM,24h,VCAP,-0.32167948,0.0257778661,Up
LINCSCP_73163,"Temsirolimus (CCI-779, NSC 683864)",3.33uM,24h,A375,-0.32166796,0.02578347438,Up
LINCSCP_45070,4-Deoxyuridine,10uM,6h,PC3,0.32166039,0.0257871587,Up
LINCSCP_117084,GSK 1059615,0.04uM,24h,HT29,-0.3216584,0.02578812899,Up
LINCSCP_93486,S18986,10uM,24h,HA1E,0.32164923,0.02579259185,Up
LINCSCP_140539,Gabapentin,1.11uM,24h,MCF7,-0.32164841,0.02579299318,Up
LINCSCP_105306,MG-132,20uM,24h,HELA,0.32164558,0.02579437105,Up
LINCSCP_147512,Dasatinib,10uM,24h,NPC.CAS9,0.32163834,0.02579789917,Up
LINCSCP_35620,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",10uM,24h,MCF7,0.32163775,0.02579818511,Up
LINCSCP_21647,MLS000709026,40uM,6h,HEPG2,0.32163631,0.02579888641,Up
LINCSCP_9921,SCHEMBL17497626,1uM,6h,A549,-0.3216294,0.02580225242,Up
LINCSCP_112712,Ponatinib,1.11uM,24h,HEPG2,-0.32161625,0.02580865738,Up
LINCSCP_9313,Wortmannin,3uM,6h,A549,-0.32159509,0.02581897228,Up
