signatureid,compound,cellline,similarity,region,comparison
LINCSCP_81524,Canertinib,A549,0.74712002,NAC,05p_females
LINCSCP_14162,Aloisine A,HA1E,0.74352963,NAC,05p_females
LINCSCP_29134,Niclosamide,JHUEM2,0.73929025,NAC,05p_females
LINCSCP_2828,Nylidrin,A375,0.72619069,NAC,05p_females
LINCSCP_284818,Dienestrol,SKB,0.72425959,NAC,05p_females
LINCSCP_52764,Pravastatin,SKB,0.72396501,NAC,05p_females
LINCSCP_81572,Linifanib,A549,0.72287059,NAC,05p_females
LINCSCP_87573,Crizotinib,HA1E,0.71630093,NAC,05p_females
LINCSCP_150547,WHI-P97,NPC.TAK,0.71548715,NAC,05p_females
LINCSCP_169245,Seocalcitol,YAPC,0.70964115,NAC,05p_females
LINCSCP_109637,Fluspirilene,HELA,0.70432584,NAC,05p_females
LINCSCP_81412,Tamatinib,A549,0.68854818,NAC,05p_females
LINCSCP_171149,Paricalcitol,YAPC,0.67316244,NAC,05p_females
LINCSCP_1874,Lacidipine,A375,0.67307308,NAC,05p_females
LINCSCP_165035,Dasatinib,SKL.C,0.66899722,NAC,05p_females
LINCSCP_97186,Tolvaptan,HA1E,0.66741365,NAC,05p_females
LINCSCP_81384,Sorafenib,A549,0.666742,NAC,05p_females
LINCSCP_81664,Imatinib,A549,0.66616414,NAC,05p_females
LINCSCP_88048,Withaferin A,HA1E,0.66365508,NAC,05p_females
LINCSCP_76716,ACRIVASTINE,A375,0.66024625,NAC,05p_females
LINCSCP_207785,Myriocin,H1299,0.65775612,NAC,05p_females
LINCSCP_66731,Wortmannin,ASC,0.65566119,NAC,05p_females
LINCSCP_53035,(S)-Tipifarnib,SKLU1,0.65551741,NAC,05p_females
LINCSCP_83434,Ricolinostat,ASC.C,0.65178845,NAC,05p_females
LINCSCP_179509,Tetraidofluorescein,A375,0.64773367,NAC,05p_females
LINCSCP_148445,Tivantinib,NPC,0.64588375,NAC,05p_females
LINCSCP_83099,Dacomitinib,ASC.C,0.64090031,NAC,05p_females
LINCSCP_7072,Indolophenanthridine,A549,0.63957422,NAC,05p_females
LINCSCP_87632,Enzastaurin,HA1E,0.63911517,NAC,05p_females
LINCSCP_81300,Alpelisib,A549,0.6378977,NAC,05p_females
LINCSCP_16157,Nicotinyl Alcohol,HA1E,0.63654328,NAC,05p_females
LINCSCP_69570,Sirolimus,A375,0.63550855,NAC,05p_females
LINCSCP_70015,Vandetanib,A375,0.6349426,NAC,05p_females
LINCSCP_149012,Resveratrol,NPC,0.63405202,NAC,05p_females
LINCSCP_289874,Mometasone Furoate,VCAP,0.63399277,NAC,05p_females
LINCSCP_244779,Sparfloxacin,MCF7,0.63354969,NAC,05p_females
LINCSCP_81346,Momelotinib,A549,0.63295128,NAC,05p_females
LINCSCP_81059,Vemurafenib,A549,0.63254773,NAC,05p_females
LINCSCP_283135,Cytochalasin B,RMGI,0.63068543,NAC,05p_females
LINCSCP_291675,Clonidine,VCAP,0.63035890000000006,NAC,05p_females
LINCSCP_69859,Masitinib,A375,0.63025807,NAC,05p_females
LINCSCP_164690,Azacitidine,SKL.C,0.62642236,NAC,05p_females
LINCSCP_72421,Ergothioneine,A375,0.62454773,NAC,05p_females
LINCSCP_47712,Fentiazac,PC3,0.62443649,NAC,05p_females
LINCSCP_81213,Seliciclib,A549,0.62312199,NAC,05p_females
LINCSCP_69473,Canertinib,A375,0.62233465,NAC,05p_females
LINCSCP_176513,Noretynodrel,A375,0.62008392,NAC,05p_females
LINCSCP_133881,Resveratrol,MCF7,0.61944753,NAC,05p_females
LINCSCP_203653,Retinol,ASC,0.61940026,NAC,05p_females
LINCSCP_17321,Cilostamide,HA1E,0.61895581,NAC,05p_females
LINCSCP_96857,Entinostat,HA1E,0.61702412,NAC,05p_females
LINCSCP_118108,Calcitriol,HT29,0.61546079,NAC,05p_females
LINCSCP_116019,Radicicol,HS578T,0.61407843,NAC,05p_females
LINCSCP_192526,Moxonidine,A549,0.61340963,NAC,05p_females
LINCSCP_79437,NVP DPP 728 dihydrochloride,A375,0.61331703,NAC,05p_females
LINCSCP_47771,Probenecid,PC3,0.61239876,NAC,05p_females
LINCSCP_104352,Theobromine,HELA,0.61205232,NAC,05p_females
LINCSCP_81161,Buparlisib,A549,0.60919318,NAC,05p_females
LINCSCP_84428,Iniparib,ASC,0.60567863,NAC,05p_females
LINCSCP_47969,Famciclovir,PC3,0.60292932,NAC,05p_females
LINCSCP_17036,Actinomycin-D,HA1E,0.6004235,NAC,05p_females
LINCSCP_115099,Crizotinib,HS578T,0.60040772,NAC,05p_females
LINCSCP_68969,Neratinib,A375,0.59951727,NAC,05p_females
LINCSCP_99342,Gestrinone,HA1E,0.59874983,NAC,05p_females
LINCSCP_81716,rifampicin,A549,0.59829148,NAC,05p_females
LINCSCP_173700,Ercalcitriol,YAPC,0.59680483,NAC,05p_females
LINCSCP_192389,Pinacidil,A549,0.5941913,NAC,05p_females
LINCSCP_213293,Raloxifene,HA1E,0.59330203,NAC,05p_females
LINCSCP_173551,Maxacalcitol-D6,YAPC,0.59325497,NAC,05p_females
LINCSCP_94473,Nimodipine,HA1E,0.58883247,NAC,05p_females
LINCSCP_206440,Thalidomide,DV90,0.58872321,NAC,05p_females
LINCSCP_115645,Linifanib,HS578T,0.58796415,NAC,05p_females
LINCSCP_100703,Decitabine,HCC515,0.58666283,NAC,05p_females
LINCSCP_266361,Buspirone,PC3,0.58604337,NAC,05p_females
LINCSCP_41206,Fenobam,NEU,0.58587866,NAC,05p_females
LINCSCP_154,(-)-Chlorpheniramine,A375,0.58575861,NAC,05p_females
LINCSCP_72032,Liranaftate,A375,0.58512024,NAC,05p_females
LINCSCP_290109,Ceforanide,VCAP,0.58407452,NAC,05p_females
LINCSCP_29142,Tivozanib,JHUEM2,0.58403001,NAC,05p_females
LINCSCP_13362,Acitretin,FIBRNPC,0.58377124,NAC,05p_females
LINCSCP_14026,Apoptosis Activator II,HA1E,0.58266542,NAC,05p_females
LINCSCP_262363,Flumethasone,NPC,0.58210682,NAC,05p_females
LINCSCP_265523,Zatebradine,PC3,0.5801238,NAC,05p_females
LINCSCP_34717,Auranofin,MCF7,0.57854637,NAC,05p_females
LINCSCP_34723,Aminocaproic acid,MCF7,0.57692317,NAC,05p_females
LINCSCP_2640,Duloxetine,A375,0.57533669,NAC,05p_females
LINCSCP_149671,Dasatinib,NPC.TAK,0.57444468,NAC,05p_females
LINCSCP_9712,Scriptaid,A549,0.57299144,NAC,05p_females
LINCSCP_50472,Syringic acid,PHH,0.57152293,NAC,05p_females
LINCSCP_69115,Buparlisib,A375,0.57150481,NAC,05p_females
LINCSCP_97079,Tacalcitol,HA1E,0.56978886,NAC,05p_females
LINCSCP_52279,Epothilone A,SKB,0.56978373,NAC,05p_females
LINCSCP_84683,Tranylcypromine,ASC,0.56866765,NAC,05p_females
LINCSCP_90955,Dabrafenib,HA1E,0.56762538,NAC,05p_females
LINCSCP_96914,Phorbol Myristate Acetate,HA1E,0.5675475,NAC,05p_females
LINCSCP_4691,Parbendazole,A549,0.5667529,NAC,05p_females
LINCSCP_80779,Quizartinib,A375,0.56556071,NAC,05p_females
LINCSCP_244754,Mephenytoin,MCF7,0.56549692,NAC,05p_females
LINCSCP_150168,Tranylcypromine,NPC.TAK,0.56534228,NAC,05p_females
LINCSCP_47891,Butylparaben,PC3,0.56422598,NAC,05p_females
LINCSCP_263849,Isonicotinamide,NPC,0.56381513,NAC,05p_females
LINCSCP_52560,Fenoterol,SKB,0.56377776,NAC,05p_females
LINCSCP_90277,Glimepiride,HA1E,0.56338423,NAC,05p_females
LINCSCP_2734,Gliquidone,A375,0.56314279,NAC,05p_females
LINCSCP_17426,Avrainvillamide,HA1E,0.56202032,NAC,05p_females
LINCSCP_43336,Risperidone,NPC,0.561679,NAC,05p_females
LINCSCP_92204,Ampalex,HA1E,0.55959186,NAC,05p_females
LINCSCP_97372,Escitalopram,HA1E,0.558264,NAC,05p_females
LINCSCP_180830,Fluocinonide,A375,0.55723421,NAC,05p_females
LINCSCP_164813,Resveratrol,SKL.C,0.55688126,NAC,05p_females
LINCSCP_106269,Fomepizole,HELA,0.55618694,NAC,05p_females
LINCSCP_244876,Clarithromycin,MCF7,0.55602051,NAC,05p_females
LINCSCP_88911,Tranylcypromine,HA1E,0.55588426,NAC,05p_females
LINCSCP_67785,Wortmannin,NPC,0.55574128,NAC,05p_females
LINCSCP_69689,Mitoxantrone,A375,0.55571906,NAC,05p_females
LINCSCP_97042,Zafirlukast,HA1E,0.55464093,NAC,05p_females
LINCSCP_113102,Withaferin A,HME1,0.55299563,NAC,05p_females
LINCSCP_174093,Tacalcitol,YAPC,0.5529699,NAC,05p_females
LINCSCP_90926,Levofloxacin,HA1E,0.55223284,NAC,05p_females
LINCSCP_161461,Beta-Narcotine,PC3,0.55168865,NAC,05p_females
LINCSCP_291068,Hydroquinine,VCAP,0.55065859,NAC,05p_females
LINCSCP_69288,Linsitinib,A375,0.5501639,NAC,05p_females
LINCSCP_17521,Nilotinib,HA1E,0.54959045,NAC,05p_females
LINCSCP_133780,Entinostat,MCF7,0.5487141,NAC,05p_females
LINCSCP_10171,Dienestrol,A549,0.54810104,NAC,05p_females
LINCSCP_2920,Triciribine,A375,0.54775752,NAC,05p_females
LINCSCP_75752,Chlorprothixene,A375,0.54677603,NAC,05p_females
LINCSCP_47963,Protriptyline,PC3,0.54603665,NAC,05p_females
LINCSCP_64850,Olaparib,VCAP,0.54589371,NAC,05p_females
LINCSCP_58547,Danusertib,VCAP,0.54480946,NAC,05p_females
LINCSCP_165868,Resveratrol,SKL,0.54459318,NAC,05p_females
LINCSCP_70306,Decitabine,A375,0.54393448,NAC,05p_females
LINCSCP_53368,Purmorphamine,SKMEL1,0.54262813,NAC,05p_females
LINCSCP_69323,Alvocidib,A375,0.54074105,NAC,05p_females
LINCSCP_114978,Fedratinib,HS578T,0.53908963,NAC,05p_females
LINCSCP_6489,Alvespimycin,A549,0.53860451,NAC,05p_females
LINCSCP_95061,Canertinib,HA1E,0.5384807,NAC,05p_females
LINCSCP_165190,Regorafenib,SKL.C,0.53828909,NAC,05p_females
LINCSCP_4019,Avrainvillamide-analog-1,A375,0.53820996,NAC,05p_females
LINCSCP_93785,Gemifloxacin,HA1E,0.53654899,NAC,05p_females
LINCSCP_99123,Quizartinib,HA1E,0.53496514,NAC,05p_females
LINCSCP_206812,Triacsin C,EFO27,0.53418938,NAC,05p_females
LINCSCP_47683,Fenoprofen,PC3,0.53338152,NAC,05p_females
LINCSCP_42905,Dorsomorphin,NPC,0.53334809,NAC,05p_females
LINCSCP_284601,Doxylamine,SKB,0.53248029,NAC,05p_females
LINCSCP_97901,Cyclizine,HA1E,0.53210454,NAC,05p_females
LINCSCP_78583,Phorbol Myristate Acetate,A375,0.53161612,NAC,05p_females
LINCSCP_68914,Wortmannin,VCAP,0.53149927,NAC,05p_females
LINCSCP_41303,Mpep,NEU,0.5307341,NAC,05p_females
LINCSCP_10160,Trequinsin,A549,0.52985873000000006,NAC,05p_females
LINCSCP_39786,Quinoclamine,MDST8,0.52890981,NAC,05p_females
LINCSCP_58920,Glycodeoxycholate,VCAP,0.52886925,NAC,05p_females
LINCSCP_77361,Nalbuphine,A375,0.52741994,NAC,05p_females
LINCSCP_88180,Selumetinib,HA1E,0.52652803,NAC,05p_females
LINCSCP_259695,Ciproxifan,NEU,0.52507453,NAC,05p_females
LINCSCP_178254,Flunisolide,A375,0.52432617,NAC,05p_females
LINCSCP_88112,Linifanib,HA1E,0.52357466,NAC,05p_females
LINCSCP_43222,Rimonabant,NPC,0.52290491,NAC,05p_females
LINCSCP_28581,Curcumin,HT29,0.52261539,NAC,05p_females
LINCSCP_138020,Swainsonine,MCF7,0.52234907,NAC,05p_females
LINCSCP_150071,Epigalocatechin Gallate,NPC.TAK,0.52106318,NAC,05p_females
LINCSCP_105429,Roquinimex,HELA,0.52095063,NAC,05p_females
LINCSCP_14579,Prunetin,HA1E,0.52054035,NAC,05p_females
LINCSCP_149815,Quizartinib,NPC.TAK,0.52030612,NAC,05p_females
LINCSCP_53420,Rilmenidine,SKMEL28,0.51998403,NAC,05p_females
LINCSCP_204333,Benoxinate,ASC,0.51985632,NAC,05p_females
LINCSCP_161614,salsoline,PC3,0.51971933,NAC,05p_females
LINCSCP_69612,Gefitinib,A375,0.51948208,NAC,05p_females
LINCSCP_14073,Parachlorophenol,HA1E,0.51899503,NAC,05p_females
LINCSCP_98263,Nesbuvir,HA1E,0.51817349,NAC,05p_females
LINCSCP_105979,Idelalisib,HELA,0.51723247,NAC,05p_females
LINCSCP_55564,methiazole,U937,0.51678248,NAC,05p_females
LINCSCP_134086,Chelerythrine,MCF7,0.51556391,NAC,05p_females
LINCSCP_84112,Bosutinib,ASC,0.5155075,NAC,05p_females
LINCSCP_244834,Torsemide,MCF7,0.51489566,NAC,05p_females
LINCSCP_6724,QL-X-138,A549,0.51485967,NAC,05p_females
LINCSCP_76641,"Cyclohexanecarboxamide, 4-(1-aminoethyl)-n-4-pyridinyl-, trans-",A375,0.51445985,NAC,05p_females
LINCSCP_88203,Gefitinib,HA1E,0.51442806,NAC,05p_females
LINCSCP_97558,Diazoxide,HA1E,0.51442077,NAC,05p_females
LINCSCP_115372,Erlotinib,HS578T,0.51407712,NAC,05p_females
LINCSCP_13440,Thalidomide,H1299,0.51219869,NAC,05p_females
LINCSCP_72005,Rotundine,A375,0.51113228,NAC,05p_females
LINCSCP_34696,Procyclidine,MCF7,0.51107102,NAC,05p_females
LINCSCP_12918,Narciclasine,EFO27,0.51104485,NAC,05p_females
LINCSCP_106519,Dinoprost,HELA,0.51087974,NAC,05p_females
LINCSCP_39751,Niclosamide,MDST8,0.51083308,NAC,05p_females
LINCSCP_83573,Anacardic acid,ASC.C,0.50991619,NAC,05p_females
LINCSCP_47957,Piromidic acid,PC3,0.50901515,NAC,05p_females
LINCSCP_708,Glyburide,A375,0.50861179,NAC,05p_females
LINCSCP_50453,Kenpaullone,PHH,0.50823455,NAC,05p_females
LINCSCP_81788,Cabozantinib,A549,0.50779626,NAC,05p_females
LINCSCP_179524,Ketotifen,A375,0.50767824,NAC,05p_females
LINCSCP_58153,Diphencyprone,VCAP,0.50757633,NAC,05p_females
LINCSCP_150215,Rabusertib,NPC.TAK,0.50712395,NAC,05p_females
LINCSCP_179877,Beclomethasone Dipropionate,A375,0.50677689,NAC,05p_females
LINCSCP_9419,Phenanthridone,A549,0.50674902,NAC,05p_females
LINCSCP_80374,Ingenol Mebutate,A375,0.50649369,NAC,05p_females
LINCSCP_9746,Veliparib,A549,0.50609602,NAC,05p_females
LINCSCP_147715,Infigratinib,NPC.CAS9,0.50595177,NAC,05p_females
LINCSCP_243546,Brinzolamide,MCF7,0.5052244,NAC,05p_females
LINCSCP_39649,Nilotinib,MDAMB231,0.50473207,NAC,05p_females
LINCSCP_1950,(+)-Taxifolin,A375,0.50385766,NAC,05p_females
LINCSCP_83606,Ischemin,ASC.C,0.50299414,NAC,05p_females
LINCSCP_76009,Primaquine,A375,0.50268497,NAC,05p_females
LINCSCP_47852,Nimodipine,PC3,0.50261956,NAC,05p_females
LINCSCP_148425,Amuvatinib,NPC,0.50229519,NAC,05p_females
LINCSCP_165534,Quizartinib,SKL,0.50157009,NAC,05p_females
LINCSCP_114781,Vemurafenib,HS578T,0.50150538,NAC,05p_females
LINCSCP_92122,fluocinolone-acetonide,HA1E,0.5009355,NAC,05p_females
LINCSCP_90639,Solifenacin succinate,HA1E,0.5005462,NAC,05p_females
LINCSCP_125711,Tacalcitol,HT29,0.4998762,NAC,05p_females
LINCSCP_2579,Celecoxib,A375,0.49885006,NAC,05p_females
LINCSCP_154143,Balicatib,PC3,0.4980736,NAC,05p_females
LINCSCP_58515,Norlichexanthone,VCAP,0.49770403,NAC,05p_females
LINCSCP_1895,Mesalamine,A375,0.49716418,NAC,05p_females
LINCSCP_103912,Salirasib,HELA,0.49698098,NAC,05p_females
LINCSCP_262037,Fipronil,NPC,0.49690721,NAC,05p_females
LINCSCP_164547,Veliparib,SKL.C,0.49648879,NAC,05p_females
LINCSCP_96875,Decitabine,HA1E,0.49555887,NAC,05p_females
LINCSCP_6587,Chenodiol,A549,0.49514328,NAC,05p_females
LINCSCP_47930,Oxaprozin,PC3,0.49402846,NAC,05p_females
LINCSCP_296288,Bonuten,VCAP,0.49397936,NAC,05p_females
LINCSCP_91112,Benzbromarone,HA1E,0.49396514,NAC,05p_females
LINCSCP_119648,Latanoprost,HT29,0.49245317,NAC,05p_females
LINCSCP_34302,Lidoflazine,MCF7,0.49189133,NAC,05p_females
LINCSCP_206749,Capsaicin,EFO27,0.49131092,NAC,05p_females
LINCSCP_29089,Teniposide,JHUEM2,0.4913034,NAC,05p_females
LINCSCP_289795,Vanoxerine,VCAP,0.49079416,NAC,05p_females
LINCSCP_47688,Merbromin,PC3,0.49019226,NAC,05p_females
LINCSCP_264074,KCl,NPC,0.48960948,NAC,05p_females
LINCSCP_53592,Tipifarnib,SNGM,0.48926008,NAC,05p_females
LINCSCP_14705,Epitestosterone,HA1E,0.48912478,NAC,05p_females
LINCSCP_124273,"Myosin ATPase Activator, EMD57003",HT29,0.48870418,NAC,05p_females
LINCSCP_2656,Reserpine,A375,0.48846024,NAC,05p_females
LINCSCP_79224,Diazoxide,A375,0.48824311,NAC,05p_females
LINCSCP_94663,Emtricitabine,HA1E,0.487774,NAC,05p_females
LINCSCP_289727,Siguazodan,VCAP,0.48731278,NAC,05p_females
LINCSCP_17006,Albendazole,HA1E,0.48717979,NAC,05p_females
LINCSCP_97594,Azithromycin,HA1E,0.48716673,NAC,05p_females
LINCSCP_109245,metitepine,HELA,0.48668218,NAC,05p_females
LINCSCP_69238,Dactolisib,A375,0.48666674,NAC,05p_females
LINCSCP_50400,Dropropizine,PHH,0.48610891,NAC,05p_females
LINCSCP_70493,galantamine,A375,0.48590594,NAC,05p_females
LINCSCP_2358,Deoxycholic acid,A375,0.48549588,NAC,05p_females
LINCSCP_81315,Nilotinib,A549,0.48430571,NAC,05p_females
LINCSCP_272368,Ramipril,PC3,0.48242421,NAC,05p_females
LINCSCP_98821,Amiloride,HA1E,0.48203978,NAC,05p_females
LINCSCP_83150,Pazopanib,ASC.C,0.4813598,NAC,05p_females
LINCSCP_151545,Ipatasertib,PC3,0.48131625,NAC,05p_females
LINCSCP_47808,Cyclophosphamide,PC3,0.48094594,NAC,05p_females
LINCSCP_260080,Etya,NEU,0.48046583,NAC,05p_females
LINCSCP_165001,galantamine,SKL.C,0.48035906,NAC,05p_females
LINCSCP_193475,Clomipramine,A549,0.4802372,NAC,05p_females
LINCSCP_165813,Pracinostat,SKL,0.4801137,NAC,05p_females
LINCSCP_88191,Lapatinib,HA1E,0.47994073,NAC,05p_females
LINCSCP_201487,Omacetaxine Mepesuccinate,A549,0.47939616,NAC,05p_females
LINCSCP_78707,Zafirlukast,A375,0.47926682,NAC,05p_females
LINCSCP_159212,Valsartan,PC3,0.47922069,NAC,05p_females
LINCSCP_233968,Arctigenin,HUH7,0.47919355,NAC,05p_females
LINCSCP_243345,Trichlorfon,MCF7,0.47865431,NAC,05p_females
LINCSCP_88610,Infigratinib,HA1E,0.4786375,NAC,05p_females
LINCSCP_151464,Amuvatinib,PC3,0.47833819,NAC,05p_females
LINCSCP_2883,Molsidomine,A375,0.47800635,NAC,05p_females
LINCSCP_98717,Ingenol Mebutate,HA1E,0.47762797,NAC,05p_females
LINCSCP_115788,rifampicin,HS578T,0.47726988,NAC,05p_females
LINCSCP_136767,Diethylpropion,MCF7,0.47674831,NAC,05p_females
LINCSCP_95394,sarmentogenin,HA1E,0.47606768,NAC,05p_females
LINCSCP_125170,Maxacalcitol-D6,HT29,0.47578062,NAC,05p_females
LINCSCP_664,Gemcitabine,A375,0.47572297,NAC,05p_females
LINCSCP_2267,Withaferin-A,A375,0.47529205,NAC,05p_females
LINCSCP_19316,Calcitriol,HCC515,0.47514342,NAC,05p_females
LINCSCP_89972,Lenalidomide,HA1E,0.47508613,NAC,05p_females
LINCSCP_40943,Cediranib,NEU,0.47469778,NAC,05p_females
LINCSCP_1939,Methyltestosterone,A375,0.47428127,NAC,05p_females
LINCSCP_94951,Aphidicolin,HA1E,0.47404848,NAC,05p_females
LINCSCP_72262,Coluracetam,A375,0.47398497,NAC,05p_females
LINCSCP_45144,Gallocatechin Gallate,PC3,0.47347265,NAC,05p_females
LINCSCP_243666,Thalidomide,MCF7,0.47342732,NAC,05p_females
LINCSCP_54123,Rosiglitazone,SW620,0.47252282,NAC,05p_females
LINCSCP_98213,IMEXON,HA1E,0.47226089,NAC,05p_females
LINCSCP_149127,amcinonide,NPC,0.47222768,NAC,05p_females
LINCSCP_102849,Gemfibrozil,HELA,0.47193437,NAC,05p_females
LINCSCP_96204,Pilocarpine,HA1E,0.47175387,NAC,05p_females
LINCSCP_47985,Remoxipride,PC3,0.47166709,NAC,05p_females
LINCSCP_178113,Ondansetron,A375,0.47140549,NAC,05p_females
LINCSCP_83972,Regorafenib,ASC.C,0.47072019,NAC,05p_females
LINCSCP_47764,Ipsapirone,PC3,0.47068948,NAC,05p_females
LINCSCP_122768,Paricalcitol,HT29,0.47058862,NAC,05p_females
LINCSCP_124248,Aprepitant,HT29,0.46989015,NAC,05p_females
LINCSCP_139165,Tolnaftate,MCF7,0.46935847,NAC,05p_females
LINCSCP_78701,METERGOLINE,A375,0.46831903,NAC,05p_females
LINCSCP_48020,Aripiprazole,PC3,0.46754426,NAC,05p_females
LINCSCP_11087,Elliptecine,ASC,0.46751404,NAC,05p_females
LINCSCP_7222,Trapidil,A549,0.46719902,NAC,05p_females
LINCSCP_41482,Pimozide,NEU,0.4671866,NAC,05p_females
LINCSCP_138496,Trovafloxacin mesylate,MCF7,0.4669308,NAC,05p_females
LINCSCP_115404,Ruxolitinib,HS578T,0.46691202,NAC,05p_females
LINCSCP_120862,Seocalcitol,HT29,0.46598202,NAC,05p_females
LINCSCP_13270,Quercetin,FIBRNPC,0.46588847,NAC,05p_females
LINCSCP_89697,Rebamipide,HA1E,0.46582218,NAC,05p_females
LINCSCP_187995,Arachidonyl Trifluoromethylketone,A549,0.46563047,NAC,05p_females
LINCSCP_83299,Idelalisib,ASC.C,0.46450097,NAC,05p_females
LINCSCP_261886,Pictilisib,NPC,0.46418317,NAC,05p_females
LINCSCP_6595,Lestaurtinib,A549,0.46403642,NAC,05p_females
LINCSCP_13634,Azasetron,HA1E,0.46362325,NAC,05p_females
LINCSCP_109911,Telmisartan,HELA,0.4633941,NAC,05p_females
LINCSCP_166492,Calcitriol,YAPC,0.46324908,NAC,05p_females
LINCSCP_95389,Molindone,HA1E,0.46283743,NAC,05p_females
LINCSCP_7674,Vesamicol,A549,0.46221751,NAC,05p_females
LINCSCP_91032,GRANISETRON HYDROCHLORIDE,HA1E,0.46193775,NAC,05p_females
LINCSCP_165521,Motesanib,SKL,0.46165298,NAC,05p_females
LINCSCP_52580,Clofibric acid,SKB,0.46138775,NAC,05p_females
LINCSCP_262279,Pyrazolanthrone,NPC,0.46127167,NAC,05p_females
LINCSCP_286477,Blebbistatin,SNGM,0.46125182,NAC,05p_females
LINCSCP_94346,Primaquine,HA1E,0.46121023,NAC,05p_females
LINCSCP_47937,Fosfosal,PC3,0.4611951,NAC,05p_females
LINCSCP_98505,CAPECITABINE,HA1E,0.46085748,NAC,05p_females
LINCSCP_70472,Pyrazolanthrone,A375,0.46077774,NAC,05p_females
LINCSCP_260173,Decitabine,NEU,0.46028848,NAC,05p_females
LINCSCP_179562,Glycocholic acid,A375,0.45997602,NAC,05p_females
LINCSCP_43747,Lexibulin,OV7,0.4598934,NAC,05p_females
LINCSCP_2553,Coleoforsin,A375,0.45965826,NAC,05p_females
LINCSCP_189328,Htfmt,A549,0.45940353,NAC,05p_females
LINCSCP_47830,Tiletamine,PC3,0.45931085,NAC,05p_females
LINCSCP_90040,DIMETHYL FUMARATE,HA1E,0.45832136,NAC,05p_females
LINCSCP_106496,Gliclazide,HELA,0.4578932,NAC,05p_females
LINCSCP_43295,Lovastatin,NPC,0.45782233,NAC,05p_females
LINCSCP_181,Ethotoin,A375,0.4576815,NAC,05p_females
LINCSCP_98427,Retigabine,HA1E,0.45749704,NAC,05p_females
LINCSCP_179449,Methoprene acid,A375,0.45635873,NAC,05p_females
LINCSCP_12949,Niclosamide,EFO27,0.45608808,NAC,05p_females
LINCSCP_88620,Veliparib,HA1E,0.45603571,NAC,05p_females
LINCSCP_149558,Sirolimus,NPC.TAK,0.45559623,NAC,05p_females
LINCSCP_56189,Nefazodone,VCAP,0.45551121,NAC,05p_females
LINCSCP_14655,CHEBI:82814,HA1E,0.45470232,NAC,05p_females
LINCSCP_92258,Seocalcitol,HA1E,0.45412869,NAC,05p_females
LINCSCP_34333,Ofloxacin,MCF7,0.45402432,NAC,05p_females
LINCSCP_264168,Skiii,OV7,0.45387595,NAC,05p_females
LINCSCP_69025,Dasatinib,A375,0.45362566,NAC,05p_females
LINCSCP_207309,Dihydroconiferyl Alcohol,FIBRNPC,0.45353321,NAC,05p_females
LINCSCP_13415,Perhexiline,H1299,0.45290948,NAC,05p_females
LINCSCP_58273,Docetaxel Intermediate,VCAP,0.45263064,NAC,05p_females
LINCSCP_85253,Foretinib,BT20,0.45237622,NAC,05p_females
LINCSCP_251,Hydroquinine,A375,0.45075972,NAC,05p_females
LINCSCP_41396,Pregnenolone,NEU,0.45013106,NAC,05p_females
LINCSCP_18436,Phenazopyridine,HCC515,0.45006647,NAC,05p_females
LINCSCP_34726,Benztropine,MCF7,0.44975949,NAC,05p_females
LINCSCP_138802,Lersivirine,MCF7,0.44974885,NAC,05p_females
LINCSCP_82985,Sirolimus,ASC.C,0.44968994,NAC,05p_females
LINCSCP_41140,Sirtinol,NEU,0.44951609,NAC,05p_females
LINCSCP_130070,rifampicin,LNCAP,0.44921647,NAC,05p_females
LINCSCP_17206,Avicin-G,HA1E,0.44910426,NAC,05p_females
LINCSCP_138001,NORGESTREL,MCF7,0.44902136,NAC,05p_females
LINCSCP_82368,Daminozide,A549,0.44854709,NAC,05p_females
LINCSCP_148005,Daminozide,NPC.CAS9,0.44840811,NAC,05p_females
LINCSCP_43807,Elesclomol,OV7,0.44826681,NAC,05p_females
LINCSCP_80825,Ataluren,A375,0.44764527,NAC,05p_females
LINCSCP_97291,Azelastine,HA1E,0.4474745,NAC,05p_females
LINCSCP_18251,L-Hyoscyamine,HCC515,0.4472481,NAC,05p_females
LINCSCP_43437,Mifepristone,NPC,0.446628,NAC,05p_females
LINCSCP_165714,Ricolinostat,SKL,0.44567606,NAC,05p_females
LINCSCP_20977,Genistein,HCC515,0.44535522,NAC,05p_females
LINCSCP_2291,Rifampicin,A375,0.44517747,NAC,05p_females
LINCSCP_179580,Deracoxib,A375,0.44512038,NAC,05p_females
LINCSCP_97534,Levamisole,HA1E,0.44499288,NAC,05p_females
LINCSCP_105515,Paroxetine,HELA,0.44494935,NAC,05p_females
LINCSCP_96861,Gatifloxacin,HA1E,0.44441261,NAC,05p_females
LINCSCP_94363,Phenytoin,HA1E,0.44425204,NAC,05p_females
LINCSCP_87894,Momelotinib,HA1E,0.44374401,NAC,05p_females
LINCSCP_90649,Saracatinib,HA1E,0.44279424,NAC,05p_females
LINCSCP_76822,Dapsone,A375,0.44230977,NAC,05p_females
LINCSCP_50477,Spiperone,PHH,0.44212379,NAC,05p_females
LINCSCP_79773,Rimantadine,A375,0.44211623,NAC,05p_females
LINCSCP_57232,Bromopyruvate,VCAP,0.44146898,NAC,05p_females
LINCSCP_89469,Chloroguanide,HA1E,0.44076014,NAC,05p_females
LINCSCP_178841,Nizatidine,A375,0.44075194,NAC,05p_females
