source,signatureid,compound,concentration,time,cellline,similarity,pValue,gene_direction,region,comparison,triple
entire_females,LINCSCP_7384,Isocycloheximide,10uM,6h,A549,-0.22362618,1.156245907e-11,none,OFC,entire_females,A549-6h-10uM
entire_females,LINCSCP_30367,Chelidonine,10uM,6h,MCF7,-0.22325692,1.252008481e-11,none,OFC,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_155356,Alprostadil,3.33uM,24h,PC3,-0.2230334,1.313698883e-11,none,OFC,entire_females,PC3-24h-3.33uM
entire_females,LINCSCP_472,Linoleic acid,10uM,6h,A375,-0.22271497,1.40674706e-11,none,OFC,entire_females,A375-6h-10uM
entire_females,LINCSCP_18716,Bufalin,10uM,6h,HCC515,-0.22219073,1.574151565e-11,none,OFC,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_153930,Nitrendipine,10uM,24h,PC3,-0.22192878,1.664943824e-11,none,OFC,entire_females,PC3-24h-10uM
entire_females,LINCSCP_2919,Menadione,10uM,6h,A375,-0.22176855,1.722985019e-11,none,OFC,entire_females,A375-6h-10uM
entire_females,LINCSCP_396,Hexylresorcinol,10uM,24h,A375,-0.22168168,1.755273254e-11,none,OFC,entire_females,A375-24h-10uM
entire_females,LINCSCP_99654,Nilotinib,10uM,24h,HCC515,-0.22151897,1.817351753e-11,none,OFC,entire_females,HCC515-24h-10uM
entire_females,LINCSCP_6709,Plinabulin,10uM,6h,A549,-0.22114169,1.969665362e-11,none,OFC,entire_females,A549-6h-10uM
entire_females,LINCSCP_47675,Isocarboxazid,10uM,24h,PC3,-0.22091692,2.066266036e-11,none,OFC,entire_females,PC3-24h-10uM
entire_females,LINCSCP_34547,Felodipine,10uM,6h,MCF7,-0.22091625,2.066562782e-11,none,OFC,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_47607,Betaescin,10uM,24h,PC3,-0.22053657,2.240382784e-11,none,OFC,entire_females,PC3-24h-10uM
entire_females,LINCSCP_46188,Latrunculin B,10uM,24h,PC3,-0.22025306,2.379413601e-11,none,OFC,entire_females,PC3-24h-10uM
entire_females,LINCSCP_36347,Auranofin,10uM,6h,MCF7,-0.22013885,2.437776488e-11,none,OFC,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_31799,Tegaserod,10uM,6h,MCF7,-0.21991714,2.555087941e-11,none,OFC,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_46248,Patupilone,10uM,24h,PC3,-0.21958424000000001,2.741666587e-11,none,OFC,entire_females,PC3-24h-10uM
entire_females,LINCSCP_244771,Parbendazole,10uM,6h,MCF7,-0.21947384,2.806427821e-11,none,OFC,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_49660,Avrainvillamide-analog-6,10uM,24h,PC3,-0.21940743,2.846106772e-11,none,OFC,entire_females,PC3-24h-10uM
entire_females,LINCSCP_269571,Bupropion,10uM,24h,PC3,-0.21875101,3.268964193e-11,none,OFC,entire_females,PC3-24h-10uM
entire_females,LINCSCP_467,Velnacrine,10uM,6h,A375,-0.21841586,3.507935848e-11,none,OFC,entire_females,A375-6h-10uM
entire_females,LINCSCP_4260,Rhodomyrtoxin B,10uM,6h,A549,-0.21829581,3.597620074e-11,none,OFC,entire_females,A549-6h-10uM
entire_females,LINCSCP_16589,Withaferin-A,10uM,6h,HA1E,-0.21795747,3.862608288e-11,none,OFC,entire_females,HA1E-6h-10uM
entire_females,LINCSCP_33537,Omacetaxine Mepesuccinate,10uM,6h,MCF7,-0.21694388,4.775763728e-11,none,OFC,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_15507,Manumycin-A,10uM,6h,HA1E,-0.21684246,4.877976643e-11,none,OFC,entire_females,HA1E-6h-10uM
entire_females,LINCSCP_16582,Verrucarin A,10uM,6h,HA1E,-0.21657124,5.161926774e-11,none,OFC,entire_females,HA1E-6h-10uM
entire_females,LINCSCP_20695,Atenolol,10uM,6h,HCC515,-0.21649993,5.239219884e-11,none,OFC,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_31044,Emetine,10uM,6h,MCF7,-0.21643057,5.315485636e-11,none,OFC,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_18487,Remacemide,10uM,24h,HCC515,-0.21601205,5.799237339e-11,none,OFC,entire_females,HCC515-24h-10uM
entire_females,LINCSCP_170064,DOCETAXEL,10uM,24h,YAPC,-0.21560462,6.31134032e-11,none,OFC,entire_females,YAPC-24h-10uM
entire_females,LINCSCP_77,Isocycloheximide,10uM,6h,A375,-0.21551316,6.432221343e-11,none,OFC,entire_females,A375-6h-10uM
entire_females,LINCSCP_34336,Diperodon,10uM,6h,MCF7,-0.21548978,6.46348656e-11,none,OFC,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_18177,Cymarin,10uM,24h,HCC515,-0.21539849,6.586981689e-11,none,OFC,entire_females,HCC515-24h-10uM
entire_females,LINCSCP_44710,Digitoxigenin,10uM,24h,PC3,-0.21538919,6.599695104e-11,none,OFC,entire_females,PC3-24h-10uM
entire_females,LINCSCP_9811,Narciclasine,10uM,6h,A549,-0.21485443,7.372223094e-11,none,OFC,entire_females,A549-6h-10uM
entire_females,LINCSCP_168469,Ornidazole,10uM,24h,YAPC,-0.21476623,7.507854709e-11,none,OFC,entire_females,YAPC-24h-10uM
entire_females,LINCSCP_47352,Cladribine,10uM,24h,PC3,-0.21454907,7.852235073e-11,none,OFC,entire_females,PC3-24h-10uM
entire_females,LINCSCP_5840,Tegaserod,10uM,6h,A549,-0.21442269,8.059708985e-11,none,OFC,entire_females,A549-6h-10uM
entire_females,LINCSCP_2786,Piplartine,10uM,6h,A375,-0.21440149,8.095033816e-11,none,OFC,entire_females,A375-6h-10uM
entire_females,LINCSCP_2494,QL-X-138,10uM,6h,A375,-0.21418739,8.460343041e-11,none,OFC,entire_females,A375-6h-10uM
entire_females,LINCSCP_69021,Dasatinib,10uM,24h,A375,-0.21414143,8.540841264e-11,none,OFC,entire_females,A375-24h-10uM
entire_females,LINCSCP_154350,Colforsin,10uM,24h,PC3,-0.21371689,9.320600345e-11,none,OFC,entire_females,PC3-24h-10uM
entire_females,LINCSCP_19016,Teniposide,10uM,6h,HCC515,-0.21355725,9.631426905e-11,none,OFC,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_34738,Ronidazole,10uM,6h,MCF7,-0.21338594,9.976256835e-11,none,OFC,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_7220,Mevastatin,10uM,6h,A549,-0.21321033,1.034221694e-10,none,OFC,entire_females,A549-6h-10uM
entire_females,LINCSCP_74327,Valdecoxib,10uM,24h,A375,-0.21306619,1.065235369e-10,none,OFC,entire_females,A375-24h-10uM
entire_females,LINCSCP_70371,Rabusertib,10uM,24h,A375,-0.21284927,1.113627714e-10,none,OFC,entire_females,A375-24h-10uM
entire_females,LINCSCP_202,Karakoline,10uM,24h,A375,-0.21280199,1.124458097e-10,none,OFC,entire_females,A375-24h-10uM
entire_females,LINCSCP_266276,Bisacodyl,10uM,24h,PC3,-0.21265881,1.157882329e-10,none,OFC,entire_females,PC3-24h-10uM
entire_females,LINCSCP_154195,Irinotecan,3.33uM,24h,PC3,-0.21199249,1.326622774e-10,none,OFC,entire_females,PC3-24h-3.33uM
entire_females,LINCSCP_45753,"Triazolothiadiazine, 28",10uM,24h,PC3,-0.21192906,1.343883994e-10,none,OFC,entire_females,PC3-24h-10uM
entire_females,LINCSCP_4007,Avrainvillamide-analog-6,10uM,24h,A375,-0.21118057,1.564868137e-10,none,OFC,entire_females,A375-24h-10uM
entire_females,LINCSCP_155875,Adapalene,10uM,24h,PC3,-0.21065955,1.73922333e-10,none,OFC,entire_females,PC3-24h-10uM
entire_females,LINCSCP_47266,Cyclophosphamide,10uM,24h,PC3,-0.21016985999999999,1.920289063e-10,none,OFC,entire_females,PC3-24h-10uM
entire_females,LINCSCP_96528,Nilotinib,10uM,24h,HA1E,-0.21009794,1.948385787e-10,none,OFC,entire_females,HA1E-24h-10uM
entire_females,LINCSCP_72243,Bardoxolone Methyl,10uM,24h,A375,-0.20969639,2.112777907e-10,none,OFC,entire_females,A375-24h-10uM
entire_females,LINCSCP_34700,Granisetron,10uM,6h,MCF7,-0.20965541,2.130294149e-10,none,OFC,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_34377,Methylergonovine,10uM,6h,MCF7,-0.20893644,2.461715983e-10,none,OFC,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_32611,Verrucarin A,10uM,6h,MCF7,-0.20887908,2.490224206e-10,none,OFC,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_43909,Wortmannin,10uM,24h,PC3,-0.20850042,2.686655156e-10,none,OFC,entire_females,PC3-24h-10uM
entire_females,LINCSCP_14571,Puromycin,10uM,6h,HA1E,-0.20841873,2.730974743e-10,none,OFC,entire_females,HA1E-6h-10uM
entire_females,LINCSCP_14695,Chloroxine,10uM,24h,HA1E,-0.20815058,2.881510971e-10,none,OFC,entire_females,HA1E-24h-10uM
entire_females,LINCSCP_252,Cercosporin,10uM,24h,A375,-0.20727825,3.429356172e-10,none,OFC,entire_females,A375-24h-10uM
entire_females,LINCSCP_266254,Piplartine,10uM,24h,PC3,-0.20724545,3.45182397e-10,none,OFC,entire_females,PC3-24h-10uM
entire_females,LINCSCP_30352,Dubinidine,10uM,6h,MCF7,-0.20709817,3.554480893e-10,none,OFC,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_90590,Lexibulin,10uM,24h,HA1E,-0.20660653,3.91917169e-10,none,OFC,entire_females,HA1E-24h-10uM
entire_females,LINCSCP_20506,Entinostat,10uM,6h,HCC515,-0.20654447,3.967726014e-10,none,OFC,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_158217,Ivacaftor (VX-770),10uM,24h,PC3,-0.20650019,4.002727212e-10,none,OFC,entire_females,PC3-24h-10uM
entire_females,LINCSCP_30360,Pepstatin,10uM,6h,MCF7,-0.20643673,4.053412293e-10,none,OFC,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_243815,Dequalinium,10uM,6h,MCF7,-0.20624643,4.209177528e-10,none,OFC,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_14302,Cephaeline,10uM,6h,HA1E,-0.20603287,4.39093619e-10,none,OFC,entire_females,HA1E-6h-10uM
entire_females,LINCSCP_16444,Obatoclax,10uM,6h,HA1E,-0.20575446,4.639403907e-10,none,OFC,entire_females,HA1E-6h-10uM
entire_females,LINCSCP_169650,Cisapride,10uM,24h,YAPC,-0.20547725,4.90038671e-10,none,OFC,entire_females,YAPC-24h-10uM
entire_females,LINCSCP_36417,Menadione,10uM,6h,MCF7,-0.20528322,5.091524321e-10,none,OFC,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_138118,Ixabepilone,0.12uM,24h,MCF7,-0.20527137,5.103425675e-10,none,OFC,entire_females,MCF7-24h-0.12uM
entire_females,LINCSCP_15653,Menadione,10uM,6h,HA1E,-0.20507503,5.304673868e-10,none,OFC,entire_females,HA1E-6h-10uM
entire_females,LINCSCP_272023,Tolazamide,10uM,24h,PC3,-0.20498076,5.404026394e-10,none,OFC,entire_females,PC3-24h-10uM
entire_females,LINCSCP_4702,Narciclasine,10uM,6h,A549,-0.20449284,5.947942242e-10,none,OFC,entire_females,A549-6h-10uM
entire_females,LINCSCP_14567,Devazepide,10uM,6h,HA1E,-0.20443511,6.015718403e-10,none,OFC,entire_females,HA1E-6h-10uM
entire_females,LINCSCP_16292,MW-A1-14,10uM,6h,HA1E,-0.20342043,7.337459646e-10,none,OFC,entire_females,HA1E-6h-10uM
entire_females,LINCSCP_47316,Acarbose,10uM,24h,PC3,-0.20281993,8.248691476e-10,none,OFC,entire_females,PC3-24h-10uM
entire_females,LINCSCP_167576,Lexibulin,10uM,24h,YAPC,-0.20278715,8.301477775e-10,none,OFC,entire_females,YAPC-24h-10uM
entire_females,LINCSCP_20500,Pazopanib,10uM,6h,HCC515,-0.20216271,9.372312949e-10,none,OFC,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_7677,Carbonyl Cyanide M-Chlorophenylhydrazone,10uM,6h,A549,-0.20213719,9.418815632e-10,none,OFC,entire_females,A549-6h-10uM
entire_females,LINCSCP_9897,Avicin-D,10uM,6h,A549,-0.20187664,9.90671441e-10,none,OFC,entire_females,A549-6h-10uM
entire_females,LINCSCP_32051,Patupilone,10uM,6h,MCF7,-0.20176091,1.013122153e-9,none,OFC,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_2556,Selamectin,10uM,6h,A375,-0.20171704,1.021762545e-9,none,OFC,entire_females,A375-6h-10uM
entire_females,LINCSCP_71957,Glimepiride,10uM,24h,A375,-0.20148442,1.068785714e-9,none,OFC,entire_females,A375-24h-10uM
entire_females,LINCSCP_46108,Pazufloxacin,10uM,24h,PC3,-0.20131678,1.103974912e-9,none,OFC,entire_females,PC3-24h-10uM
entire_females,LINCSCP_46189,Latrunculin B,10uM,24h,PC3,-0.20082479,1.213879711e-9,none,OFC,entire_females,PC3-24h-10uM
entire_females,LINCSCP_172747,Ifosfamide,10uM,24h,YAPC,-0.20077232,1.226210402e-9,none,OFC,entire_females,YAPC-24h-10uM
entire_females,LINCSCP_137458,Chlorambucil,0.12uM,24h,MCF7,-0.20076461,1.22803313e-9,none,OFC,entire_females,MCF7-24h-0.12uM
entire_females,LINCSCP_20362,Calmidazolium,10uM,6h,HCC515,-0.20056735,1.275558784e-9,none,OFC,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_14887,Piplartine,10uM,6h,HA1E,-0.20009813,1.395919097e-9,none,OFC,entire_females,HA1E-6h-10uM
entire_females,LINCSCP_693,O-Demethylated Adapalene,10uM,24h,A375,-0.20000569,1.420902167e-9,none,OFC,entire_females,A375-24h-10uM
entire_females,LINCSCP_6564,Calmidazolium,10uM,6h,A549,-0.51092062,0,none,SUB,entire_females,A549-6h-10uM
entire_females,LINCSCP_6544,Calmidazolium,10uM,6h,A549,-0.4846557,0,none,SUB,entire_females,A549-6h-10uM
entire_females,LINCSCP_1861,Cladribine,10uM,6h,A375,-0.48241022,0,none,SUB,entire_females,A375-6h-10uM
entire_females,LINCSCP_4866,pyrvinium-pamoate,10uM,6h,A549,-0.46767392,0,none,SUB,entire_females,A549-6h-10uM
entire_females,LINCSCP_6681,Nilotinib,10uM,6h,A549,-0.46460492,0,none,SUB,entire_females,A549-6h-10uM
entire_females,LINCSCP_19527,O-Demethylated Adapalene,10uM,6h,HCC515,-0.46134666,0,none,SUB,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_7704,Niclosamide,10uM,6h,A549,-0.4607525,0,none,SUB,entire_females,A549-6h-10uM
entire_females,LINCSCP_8053,Heliomycin,10uM,6h,A549,-0.45549163,0,none,SUB,entire_females,A549-6h-10uM
entire_females,LINCSCP_7642,Cymarin,10uM,6h,A549,-0.45465425,0,none,SUB,entire_females,A549-6h-10uM
entire_females,LINCSCP_14551,Penfluridol,10uM,6h,HA1E,-0.43076238,0,none,SUB,entire_females,HA1E-6h-10uM
entire_females,LINCSCP_17018,Iodoacetic acid,10uM,6h,HA1E,-0.42600904,0,none,SUB,entire_females,HA1E-6h-10uM
entire_females,LINCSCP_46689,Withaferin-A,10uM,24h,PC3,-0.41874526,0,none,SUB,entire_females,PC3-24h-10uM
entire_females,LINCSCP_7723,Bufalin,10uM,6h,A549,-0.41865439,0,none,SUB,entire_females,A549-6h-10uM
entire_females,LINCSCP_3124,Cladribine,10uM,6h,A375,-0.41793722,0,none,SUB,entire_females,A375-6h-10uM
entire_females,LINCSCP_7737,Strophanthidin,10uM,6h,A549,-0.40819736,0,none,SUB,entire_females,A549-6h-10uM
entire_females,LINCSCP_151237,Withaferin A,10uM,24h,PC3,-0.39562109,0,none,SUB,entire_females,PC3-24h-10uM
entire_females,LINCSCP_150883,Withaferin A,10uM,24h,PC3,-0.39550437,0,none,SUB,entire_females,PC3-24h-10uM
entire_females,LINCSCP_4318,Cercosporin,10uM,6h,A549,-0.39226919,0,none,SUB,entire_females,A549-6h-10uM
entire_females,LINCSCP_269273,Raltitrexed,10uM,24h,PC3,-0.39087708,0,none,SUB,entire_females,PC3-24h-10uM
entire_females,LINCSCP_7126,Cucurbitacin I,10uM,6h,A549,-0.38679608,0,none,SUB,entire_females,A549-6h-10uM
entire_females,LINCSCP_20039,Cladribine,10uM,6h,HCC515,-0.38592604,0,none,SUB,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_245123,Withaferin A,10uM,6h,MCF7,-0.3843296,0,none,SUB,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_9603,Niclosamide,10uM,6h,A549,-0.38229559,0,none,SUB,entire_females,A549-6h-10uM
entire_females,LINCSCP_4696,Rottlerin,10uM,6h,A549,-0.37796026,0,none,SUB,entire_females,A549-6h-10uM
entire_females,LINCSCP_168469,Ornidazole,10uM,24h,YAPC,-0.37629072,0,none,SUB,entire_females,YAPC-24h-10uM
entire_females,LINCSCP_46091,Etoposide,10uM,24h,PC3,-0.37605259,0,none,SUB,entire_females,PC3-24h-10uM
entire_females,LINCSCP_2267,Withaferin-A,10uM,6h,A375,-0.37483603,0,none,SUB,entire_females,A375-6h-10uM
entire_females,LINCSCP_46825,Xanthohumol,10uM,24h,PC3,-0.37460134,0,none,SUB,entire_females,PC3-24h-10uM
entire_females,LINCSCP_6937,Proscillaridin A,10uM,6h,A549,-0.36958527,0,none,SUB,entire_females,A549-6h-10uM
entire_females,LINCSCP_201212,Perhexiline,10uM,6h,A549,-0.36941569,0,none,SUB,entire_females,A549-6h-10uM
entire_females,LINCSCP_32618,Withaferin-A,10uM,6h,MCF7,-0.36815262,0,none,SUB,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_4260,Rhodomyrtoxin B,10uM,6h,A549,-0.36785611,0,none,SUB,entire_females,A549-6h-10uM
entire_females,LINCSCP_47352,Cladribine,10uM,24h,PC3,-0.36723499,0,none,SUB,entire_females,PC3-24h-10uM
entire_females,LINCSCP_954,O-Demethylated Adapalene,10uM,6h,A375,-0.36545601,0,none,SUB,entire_females,A375-6h-10uM
entire_females,LINCSCP_46683,Calmidazolium,10uM,24h,PC3,-0.36539549,0,none,SUB,entire_females,PC3-24h-10uM
entire_females,LINCSCP_3070,Azacitidine,10uM,6h,A375,-0.36351427,0,none,SUB,entire_females,A375-6h-10uM
entire_females,LINCSCP_875,Cucurbitacin-I,10uM,6h,A375,-0.36275578000000003,0,none,SUB,entire_females,A375-6h-10uM
entire_females,LINCSCP_46468,Floxuridine,10uM,24h,PC3,-0.36079809,0,none,SUB,entire_females,PC3-24h-10uM
entire_females,LINCSCP_154195,Irinotecan,3.33uM,24h,PC3,-0.35813475,0,none,SUB,entire_females,PC3-24h-3.33uM
entire_females,LINCSCP_45970,Cladribine,10uM,24h,PC3,-0.35742744,0,none,SUB,entire_females,PC3-24h-10uM
entire_females,LINCSCP_44021,Dinoprostone,10uM,24h,PC3,-0.35733045,0,none,SUB,entire_females,PC3-24h-10uM
entire_females,LINCSCP_8009,Lanacordin,10uM,6h,A549,-0.35699209,0,none,SUB,entire_females,A549-6h-10uM
entire_females,LINCSCP_43926,Withaferin A,10uM,24h,PC3,-0.35610836,0,none,SUB,entire_females,PC3-24h-10uM
entire_females,LINCSCP_2144,Sepantronium,10uM,6h,A375,-0.35581412,0,none,SUB,entire_females,A375-6h-10uM
entire_females,LINCSCP_4289,Periplocymarin,10uM,6h,A549,-0.35463701,0,none,SUB,entire_females,A549-6h-10uM
entire_females,LINCSCP_16710,Nilotinib,10uM,6h,HA1E,-0.35358733,0,none,SUB,entire_females,HA1E-6h-10uM
entire_females,LINCSCP_20371,Withaferin-A,10uM,6h,HCC515,-0.35321758,0,none,SUB,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_4756,Niclosamide,10uM,6h,A549,-0.35320532,0,none,SUB,entire_females,A549-6h-10uM
entire_females,LINCSCP_7165,Ouabain,10uM,6h,A549,-0.35247292,0,none,SUB,entire_females,A549-6h-10uM
entire_females,LINCSCP_18451,Anisomycin,10uM,6h,HCC515,-0.35078688,0,none,SUB,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_2510,Terfenadine,10uM,6h,A375,-0.34837547,0,none,SUB,entire_females,A375-6h-10uM
entire_females,LINCSCP_4344,Digitoxigenin,10uM,6h,A549,-0.34824905,0,none,SUB,entire_females,A549-6h-10uM
entire_females,LINCSCP_457,Cercosporin,10uM,6h,A375,-0.34782558,0,none,SUB,entire_females,A375-6h-10uM
entire_females,LINCSCP_31799,Tegaserod,10uM,6h,MCF7,-0.34736959,0,none,SUB,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_46854,Lypressin,10uM,24h,PC3,-0.34699879,0,none,SUB,entire_females,PC3-24h-10uM
entire_females,LINCSCP_7677,Carbonyl Cyanide M-Chlorophenylhydrazone,10uM,6h,A549,-0.34593891,0,none,SUB,entire_females,A549-6h-10uM
entire_females,LINCSCP_70488,galantamine,10uM,24h,A375,-0.34530101,0,none,SUB,entire_females,A375-24h-10uM
entire_females,LINCSCP_174557,Floxuridine,10uM,24h,YAPC,-0.34382322,0,none,SUB,entire_females,YAPC-24h-10uM
entire_females,LINCSCP_5840,Tegaserod,10uM,6h,A549,-0.34241058,0,none,SUB,entire_females,A549-6h-10uM
entire_females,LINCSCP_46824,Reversine,10uM,24h,PC3,-0.33987595,0,none,SUB,entire_females,PC3-24h-10uM
entire_females,LINCSCP_2591,Penfluridol,10uM,6h,A375,-0.33605724,0,none,SUB,entire_females,A375-6h-10uM
entire_females,LINCSCP_1021,Menadione,10uM,6h,A375,-0.33510551,0,none,SUB,entire_females,A375-6h-10uM
entire_females,LINCSCP_20532,Quizartinib,10uM,6h,HCC515,-0.33449204,0,none,SUB,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_158217,Ivacaftor (VX-770),10uM,24h,PC3,-0.33325615,0,none,SUB,entire_females,PC3-24h-10uM
entire_females,LINCSCP_168589,Camostat Mesilate,10uM,24h,YAPC,-0.33250256,0,none,SUB,entire_females,YAPC-24h-10uM
entire_females,LINCSCP_30155,Withaferin A,10uM,6h,MCF7,-0.33014807,0,none,SUB,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_2352,Arundine,10uM,6h,A375,-0.32694625,0,none,SUB,entire_females,A375-6h-10uM
entire_females,LINCSCP_86,Brazilin,10uM,6h,A375,-0.32643865,0,none,SUB,entire_females,A375-6h-10uM
entire_females,LINCSCP_2689,Irinotecan,10uM,6h,A375,-0.32613775,0,none,SUB,entire_females,A375-6h-10uM
entire_females,LINCSCP_2501,QL-XII-47,10uM,6h,A375,-0.32583152,0,none,SUB,entire_females,A375-6h-10uM
entire_females,LINCSCP_19494,Narciclasine,10uM,6h,HCC515,-0.32487541,0,none,SUB,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_47351,Triamterene,10uM,24h,PC3,-0.32330486,0,none,SUB,entire_females,PC3-24h-10uM
entire_females,LINCSCP_66377,Wortmannin,10uM,6h,A375,-0.32315365,0,none,SUB,entire_females,A375-6h-10uM
entire_females,LINCSCP_152287,Chelerythrine,10uM,24h,PC3,-0.32255085,0,none,SUB,entire_females,PC3-24h-10uM
entire_females,LINCSCP_244250,Suloctidil,10uM,6h,MCF7,-0.32127381,0,none,SUB,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_153996,Fluorouracil,10uM,24h,PC3,-0.31973083,0,none,SUB,entire_females,PC3-24h-10uM
entire_females,LINCSCP_34704,Diloxanide Furoate,10uM,6h,MCF7,-0.31872154,0,none,SUB,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_47613,Irinotecan,10uM,24h,PC3,-0.31767108,0,none,SUB,entire_females,PC3-24h-10uM
entire_females,LINCSCP_111,Piplartine,10uM,6h,A375,-0.31759768,0,none,SUB,entire_females,A375-6h-10uM
entire_females,LINCSCP_20390,Calmidazolium,10uM,6h,HCC515,-0.31690362,0,none,SUB,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_76,Selamectin,10uM,6h,A375,-0.31656789,0,none,SUB,entire_females,A375-6h-10uM
entire_females,LINCSCP_36179,Withaferin A,10uM,6h,MCF7,-0.31553641,0,none,SUB,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_18588,"Tazac, Axid, Axid Ar, Nizatidine",10uM,24h,HCC515,-0.31475853,0,none,SUB,entire_females,HCC515-24h-10uM
entire_females,LINCSCP_32799,QL-XII-47,10uM,6h,MCF7,-0.3140476,0,none,SUB,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_7446,Digoxin,10uM,6h,A549,-0.31208357,0,none,SUB,entire_females,A549-6h-10uM
entire_females,LINCSCP_6543,Verrucarin A,10uM,6h,A549,-0.31197743,0,none,SUB,entire_females,A549-6h-10uM
entire_females,LINCSCP_7995,Prostratin,10uM,6h,A549,-0.3116306,0,none,SUB,entire_females,A549-6h-10uM
entire_females,LINCSCP_244691,Octopamine,10uM,6h,MCF7,-0.31087717,0,none,SUB,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_168116,Mubritinib (TAK 165),10uM,24h,YAPC,-0.31034981,0,none,SUB,entire_females,YAPC-24h-10uM
entire_females,LINCSCP_14571,Puromycin,10uM,6h,HA1E,-0.31030647,0,none,SUB,entire_females,HA1E-6h-10uM
entire_females,LINCSCP_7655,Rottlerin,10uM,6h,A549,-0.31026987,0,none,SUB,entire_females,A549-6h-10uM
entire_females,LINCSCP_2834,Cyclosporin A,10uM,6h,A375,-0.30996947,0,none,SUB,entire_females,A375-6h-10uM
entire_females,LINCSCP_19624,pyrvinium-pamoate,10uM,6h,HCC515,-0.30941157,0,none,SUB,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_92769,Meisoindigo,10uM,24h,HA1E,-0.30920096,0,none,SUB,entire_females,HA1E-24h-10uM
entire_females,LINCSCP_2572,Brazilin,10uM,6h,A375,-0.30900824,0,none,SUB,entire_females,A375-6h-10uM
entire_females,LINCSCP_2745,Anisomycin,10uM,6h,A375,-0.30815586,0,none,SUB,entire_females,A375-6h-10uM
entire_females,LINCSCP_4679,Auranofin,10uM,6h,A549,-0.307766,0,none,SUB,entire_females,A549-6h-10uM
entire_females,LINCSCP_20679,Prostratin,10uM,6h,HCC515,-0.30681307,0,none,SUB,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_18716,Bufalin,10uM,6h,HCC515,-0.30655555,0,none,SUB,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_3064,Lanacordin,10uM,6h,A375,-0.30617974,1e-20,none,SUB,entire_females,A375-6h-10uM
entire_females,LINCSCP_44017,Digoxin,10uM,24h,PC3,-0.30604867,1e-20,none,SUB,entire_females,PC3-24h-10uM
